"","Query.seq.ID","Subject.seq.ID","X.ID","Alignment.length","X..mismatches","X..gap.openings","start.in.query","end.in.query","start.in.subject","end.in.subject","evalue","bitscore","match.length.query","match.length.subject"
"11285","Nsylvestris_NODE_2654_length_3721_cov_230","Ntome_NODE_3093_length_3660_cov_296",97.765,3624,68,4,1,3622,3660,48,0,6231,3621,3612
"11289","Nsylvestris_NODE_2656_length_3720_cov_231","Ntome_NODE_385_length_6379_cov_149",97.549,3713,76,7,1,3712,2680,6378,0,6338,3711,3698
"11333","Nsylvestris_NODE_2667_length_3717_cov_37","Ntome_NODE_417_length_6246_cov_50",73.381,834,140,62,1592,2379,3895,4692,2.69e-60,235,787,797
"11352","Nsylvestris_NODE_2673_length_3714_cov_138","Ntome_NODE_2911_length_3732_cov_164",90.729,3689,218,57,77,3706,47,3670,0,4804,3629,3623
"11411","Nsylvestris_NODE_2688_length_3710_cov_68","Ntome_NODE_3009_length_3696_cov_35",96.145,3709,118,7,1,3701,4,3695,0,6034,3700,3691
"11426","Nsylvestris_NODE_2694_length_3707_cov_28","Ntome_NODE_26289_length_793_cov_10",75.777,772,168,15,2751,3517,760,3,1.96e-101,372,766,757
"11480","Nsylvestris_NODE_2708_length_3701_cov_37","Ntome_NODE_2853_length_3755_cov_60",96.643,3724,81,11,1,3701,3751,49,0,6144,3700,3702
"11485","Nsylvestris_NODE_2710_length_3700_cov_109","Ntome_NODE_2737_length_3798_cov_115",95.12,3627,136,14,24,3616,3697,78,0,5679,3592,3619
"11490","Nsylvestris_NODE_2712_length_3699_cov_151","Ntome_NODE_4962_length_3094_cov_202",96.506,2805,73,3,599,3401,138,2919,0,4614,2802,2781
"11509","Nsylvestris_NODE_2718_length_3697_cov_88","Ntome_NODE_3360_length_3566_cov_65",97.51,3494,80,3,36,3526,3566,77,0,5963,3490,3489
"11542","Nsylvestris_NODE_2726_length_3693_cov_58","Ntome_NODE_1440_length_4587_cov_168",94.904,3709,141,30,1,3689,4558,878,0,5758,3688,3680
"11759","Nsylvestris_NODE_2783_length_3671_cov_183","Ntome_NODE_2469_length_3921_cov_71",95.424,3584,150,6,49,3621,341,3921,0,5698,3572,3580
"11782","Nsylvestris_NODE_2790_length_3666_cov_158","Ntome_NODE_3662_length_3466_cov_240",97.349,3470,85,3,113,3579,3466,1,0,5891,3466,3465
"11857","Nsylvestris_NODE_2809_length_3658_cov_122","Ntome_NODE_2892_length_3740_cov_246",95.233,3587,129,15,78,3658,113,3663,0,5638,3580,3550
"11890","Nsylvestris_NODE_2819_length_3654_cov_52","Ntome_NODE_4346_length_3251_cov_16",97.919,3219,65,2,49,3267,3251,35,0,5572,3218,3216
"12005","Nsylvestris_NODE_2845_length_3639_cov_205","Ntome_NODE_2971_length_3711_cov_283",96.415,3654,82,17,19,3639,54,3691,0,5976,3620,3637
"12105","Nsylvestris_NODE_2871_length_3630_cov_158","Ntome_NODE_8547_length_2406_cov_262",96.964,2141,61,1,1468,3608,2139,3,0,3591,2140,2136
"12109","Nsylvestris_NODE_2873_length_3630_cov_44","Ntome_NODE_3458_length_3528_cov_36",96.273,3488,106,11,3,3480,3523,50,0,5699,3477,3473
"12140","Nsylvestris_NODE_2880_length_3628_cov_202","Ntome_NODE_1492_length_4538_cov_94",97.597,2746,54,2,277,3010,2787,42,0,4695,2733,2745
"12245","Nsylvestris_NODE_2910_length_3616_cov_225","Ntome_NODE_3130_length_3646_cov_196",95.783,3581,124,10,37,3615,1,3556,0,5751,3578,3555
"12306","Nsylvestris_NODE_2929_length_3610_cov_54","Ntome_NODE_3160_length_3634_cov_51",95.116,3563,166,7,33,3588,3632,71,0,5609,3555,3561
"12320","Nsylvestris_NODE_2934_length_3609_cov_15","Ntome_NODE_6553_length_2738_cov_13",95.642,2685,113,4,304,2985,2684,1,0,4307,2681,2683
"12367","Nsylvestris_NODE_2947_length_3604_cov_232","Ntome_NODE_3609_length_3482_cov_290",95.231,3418,135,12,50,3458,35,3433,0,5384,3408,3398
"12373","Nsylvestris_NODE_2950_length_3603_cov_214","Ntome_NODE_3527_length_3507_cov_85",93.462,3472,202,12,56,3519,1,3455,0,5131,3463,3454
"12392","Nsylvestris_NODE_2955_length_3601_cov_205","Ntome_NODE_3089_length_3662_cov_174",96.731,3487,86,11,62,3529,115,3592,0,5782,3467,3477
"12400","Nsylvestris_NODE_2958_length_3600_cov_174","Ntome_NODE_2670_length_3827_cov_258",95.581,3417,114,11,143,3544,3441,47,0,5439,3401,3394
"12450","Nsylvestris_NODE_2971_length_3598_cov_88","Ntome_NODE_27223_length_747_cov_24",91.279,172,9,4,2423,2589,1,171,1.21e-58,230,166,170
"12469","Nsylvestris_NODE_2978_length_3596_cov_167","Ntome_NODE_4760_length_3144_cov_194",96.229,1591,55,1,1685,3270,3086,1496,0,2601,1585,1590
"12486","Nsylvestris_NODE_2983_length_3593_cov_147","Ntome_NODE_4114_length_3316_cov_231",96.778,1769,46,3,1,1769,1998,241,0,2940,1768,1757
"12527","Nsylvestris_NODE_2993_length_3590_cov_230","Ntome_NODE_2686_length_3820_cov_178",96.913,3498,100,5,1,3493,263,3757,0,5854,3492,3494
"12548","Nsylvestris_NODE_2999_length_3588_cov_69","Ntome_NODE_3065_length_3672_cov_96",98.134,3484,64,1,1,3484,3533,51,0,6072,3483,3482
"12549","Nsylvestris_NODE_3000_length_3587_cov_204","Ntome_NODE_3075_length_3667_cov_264",95.817,3251,80,20,288,3500,1,3233,0,5199,3212,3232
"12676","Nsylvestris_NODE_3031_length_3574_cov_218","Ntome_NODE_426_length_6232_cov_192",95.517,3569,134,18,8,3572,2685,6231,0,5681,3564,3546
"12679","Nsylvestris_NODE_3033_length_3574_cov_154","Ntome_NODE_3406_length_3545_cov_180",97.629,3501,67,8,54,3543,3496,1,0,5991,3489,3495
"12689","Nsylvestris_NODE_3036_length_3573_cov_128","Ntome_NODE_2925_length_3726_cov_166",94.643,3491,126,27,1,3466,232,3686,0,5354,3465,3454
"12716","Nsylvestris_NODE_3045_length_3570_cov_228","Ntome_NODE_1687_length_4391_cov_260",98.694,3446,45,0,125,3570,4323,878,0,6115,3445,3445
"12766","Nsylvestris_NODE_3058_length_3559_cov_57","Ntome_NODE_992_length_5103_cov_41",82.416,1945,234,46,450,2352,2011,3889,0,1598,1902,1878
"12795","Nsylvestris_NODE_3065_length_3557_cov_23","Ntome_NODE_1084_length_4975_cov_213",81.638,1209,205,16,1219,2418,2167,3367,0,987,1199,1200
"12811","Nsylvestris_NODE_3070_length_3555_cov_66","Ntome_NODE_2640_length_3844_cov_44",94.847,3474,155,5,56,3508,90,3560,0,5402,3452,3470
"12840","Nsylvestris_NODE_3078_length_3551_cov_82","Ntome_NODE_3715_length_3445_cov_105",95.989,3416,114,15,54,3450,5,3416,0,5528,3396,3411
"12851","Nsylvestris_NODE_3081_length_3549_cov_195","Ntome_NODE_3211_length_3618_cov_191",96.544,3443,102,5,57,3486,3475,37,0,5683,3429,3438
"12880","Nsylvestris_NODE_3088_length_3548_cov_61","Ntome_NODE_10160_length_2176_cov_74",94.737,57,2,1,1713,1768,28,84,7.62e-16,87.9,55,56
"12927","Nsylvestris_NODE_3100_length_3543_cov_210","Ntome_NODE_2769_length_3782_cov_178",97.333,3187,80,2,280,3466,552,3733,0,5409,3186,3181
"12938","Nsylvestris_NODE_3104_length_3541_cov_193","Ntome_NODE_3814_length_3415_cov_206",95.643,3282,88,16,46,3295,21,3279,0,5217,3249,3258
"12958","Nsylvestris_NODE_3111_length_3539_cov_191","Ntome_NODE_3502_length_3516_cov_177",96.365,3466,98,8,6,3443,1,3466,0,5677,3437,3465
"12984","Nsylvestris_NODE_3118_length_3538_cov_11","Ntome_NODE_738_length_5482_cov_20",75.946,2062,412,59,1501,3538,4715,2714,0,983,2037,2001
"13035","Nsylvestris_NODE_3129_length_3534_cov_114","Ntome_NODE_3940_length_3375_cov_76",94.92,3366,129,23,186,3525,3352,3,0,5230,3339,3349
"13168","Nsylvestris_NODE_3166_length_3520_cov_72","Ntome_NODE_2865_length_3751_cov_73",93.399,3257,155,27,40,3282,3695,485,0,4769,3242,3210
"13175","Nsylvestris_NODE_3169_length_3518_cov_171","Ntome_NODE_3135_length_3645_cov_11",96.346,3476,116,6,24,3498,1,3466,0,5705,3474,3465
"13192","Nsylvestris_NODE_3172_length_3518_cov_78","Ntome_NODE_22982_length_984_cov_258",85.542,166,24,0,1202,1367,24,189,5.63e-42,174,165,165
"13308","Nsylvestris_NODE_3199_length_3507_cov_64","Ntome_NODE_15240_length_1610_cov_164",98.182,55,1,0,1,55,303,357,1.25e-18,97.1,54,54
"13491","Nsylvestris_NODE_3242_length_3492_cov_216","Ntome_NODE_10911_length_2083_cov_261",96.507,1689,51,4,1794,3479,197,1880,0,2785,1685,1683
"13519","Nsylvestris_NODE_3249_length_3490_cov_19","Ntome_NODE_11595_length_2003_cov_261",100,30,0,0,3433,3462,56,27,2.11e-06,56.5,29,29
"13540","Nsylvestris_NODE_3256_length_3487_cov_203","Ntome_NODE_4587_length_3185_cov_86",96.321,3044,101,4,316,3349,47,3089,0,4990,3033,3042
"13544","Nsylvestris_NODE_3258_length_3487_cov_43","Ntome_NODE_3195_length_3623_cov_69",95.931,3441,120,7,4,3438,19,3445,0,5561,3434,3426
"13613","Nsylvestris_NODE_3276_length_3482_cov_80","Ntome_NODE_2823_length_3765_cov_67",94.592,3513,131,19,1,3469,267,3764,0,5380,3468,3497
"13624","Nsylvestris_NODE_3280_length_3481_cov_185","Ntome_NODE_3293_length_3590_cov_84",97.466,3433,63,10,23,3447,3466,50,0,5836,3424,3416
"13673","Nsylvestris_NODE_3293_length_3477_cov_196","Ntome_NODE_3647_length_3471_cov_279",97.338,3456,69,3,1,3456,3433,1,0,5851,3455,3432
"13686","Nsylvestris_NODE_3298_length_3474_cov_212","Ntome_NODE_3107_length_3655_cov_275",98.385,3405,54,1,70,3474,3607,204,0,5982,3404,3403
"13699","Nsylvestris_NODE_3302_length_3472_cov_151","Ntome_NODE_2182_length_4069_cov_219",97.062,3472,86,6,1,3469,3459,1,0,5832,3468,3458
"13766","Nsylvestris_NODE_3321_length_3468_cov_119","Ntome_NODE_4415_length_3234_cov_105",95.369,3153,134,12,33,3180,3197,52,0,5003,3147,3145
"13783","Nsylvestris_NODE_3326_length_3466_cov_146","Ntome_NODE_1253_length_4780_cov_210",93.617,141,9,0,1,141,2932,2792,4.23e-53,211,140,140
"13852","Nsylvestris_NODE_3339_length_3460_cov_221","Ntome_NODE_4449_length_3222_cov_105",97.17,3145,71,10,105,3241,1,3135,0,5299,3136,3134
"13853","Nsylvestris_NODE_3340_length_3459_cov_184","Ntome_NODE_734_length_5490_cov_289",95.035,3182,97,24,1,3139,2211,5374,0,4944,3138,3163
"13982","Nsylvestris_NODE_3374_length_3446_cov_229","Ntome_NODE_1125_length_4925_cov_301",98.182,3300,56,1,1,3300,1538,4833,0,5758,3299,3295
"14052","Nsylvestris_NODE_3393_length_3442_cov_204","Ntome_NODE_3730_length_3440_cov_260",94.71,3346,136,13,35,3351,56,3389,0,5160,3316,3333
"14119","Nsylvestris_NODE_3409_length_3434_cov_42","Ntome_NODE_3061_length_3674_cov_66",92.982,3420,171,26,13,3396,3499,113,0,4922,3383,3386
"14142","Nsylvestris_NODE_3415_length_3431_cov_233","Ntome_NODE_2674_length_3825_cov_305",97.211,3334,79,9,99,3431,4,3324,0,5629,3332,3320
"14167","Nsylvestris_NODE_3423_length_3428_cov_231","Ntome_NODE_3745_length_3436_cov_222",97.816,3389,68,4,40,3427,49,3432,0,5843,3387,3383
"14294","Nsylvestris_NODE_3455_length_3417_cov_63","Ntome_NODE_2492_length_3913_cov_75",95.977,3356,133,2,6,3361,3913,560,0,5448,3355,3353
"14388","Nsylvestris_NODE_3480_length_3408_cov_17","Ntome_NODE_3736_length_3439_cov_26",95.602,3320,138,7,90,3407,124,3437,0,5315,3317,3313
"14399","Nsylvestris_NODE_3483_length_3406_cov_194","Ntome_NODE_4160_length_3305_cov_210",95.984,3237,115,13,38,3261,3288,54,0,5243,3223,3234
"14414","Nsylvestris_NODE_3487_length_3404_cov_186","Ntome_NODE_1361_length_4667_cov_150",94.535,3239,158,6,146,3378,1421,4646,0,4983,3232,3225
"14457","Nsylvestris_NODE_3498_length_3402_cov_221","Ntome_NODE_3813_length_3415_cov_241",96.505,3376,91,16,39,3400,1,3363,0,5555,3361,3362
"14514","Nsylvestris_NODE_3512_length_3394_cov_209","Ntome_NODE_6746_length_2704_cov_244",95.545,2222,70,19,99,2302,2251,41,0,3528,2203,2210
"14630","Nsylvestris_NODE_3536_length_3387_cov_181","Ntome_NODE_3864_length_3400_cov_92",94.847,3377,148,8,1,3369,38,3396,0,5249,3368,3358
"14631","Nsylvestris_NODE_3537_length_3387_cov_111","Ntome_NODE_4811_length_3131_cov_82",74.965,723,124,26,1590,2286,1444,2135,1.12e-73,279,696,691
"14646","Nsylvestris_NODE_3541_length_3386_cov_26","Ntome_NODE_136_length_7983_cov_105",95.623,3267,109,13,135,3386,2957,6204,0,5210,3251,3247
"14650","Nsylvestris_NODE_3543_length_3385_cov_227","Ntome_NODE_2817_length_3766_cov_251",95.788,3015,106,12,41,3049,257,3256,0,4844,3008,2999
"14654","Nsylvestris_NODE_3545_length_3385_cov_168","Ntome_NODE_3356_length_3566_cov_181",97.408,3318,79,4,1,3316,73,3385,0,5644,3315,3312
"14710","Nsylvestris_NODE_3561_length_3380_cov_21","Ntome_NODE_5099_length_3054_cov_219",96.875,64,2,0,3,66,165,228,5.57e-22,108,63,63
"14716","Nsylvestris_NODE_3563_length_3378_cov_233","Ntome_NODE_1028_length_5054_cov_302",96.61,3363,85,7,1,3336,1694,5054,0,5552,3335,3360
"14720","Nsylvestris_NODE_3565_length_3378_cov_116","Ntome_NODE_3780_length_3427_cov_29",94.321,3381,135,15,1,3333,3423,52,0,5127,3332,3371
"14839","Nsylvestris_NODE_3596_length_3366_cov_89","Ntome_NODE_5217_length_3025_cov_45",95.954,2892,97,6,198,3085,95,2970,0,4674,2887,2875
"14840","Nsylvestris_NODE_3597_length_3365_cov_222","Ntome_NODE_1051_length_5019_cov_231",96.575,3241,100,3,78,3314,4970,1737,0,5360,3236,3233
"14880","Nsylvestris_NODE_3609_length_3361_cov_218","Ntome_NODE_4260_length_3274_cov_215",95.626,3269,131,6,89,3354,7,3266,0,5234,3265,3259
"14908","Nsylvestris_NODE_3616_length_3360_cov_171","Ntome_NODE_3856_length_3402_cov_309",94.778,3313,160,1,25,3324,28,3340,0,5147,3299,3312
"14956","Nsylvestris_NODE_3629_length_3356_cov_34","Ntome_NODE_20040_length_1188_cov_283",97.959,49,1,0,1,49,284,332,2.59e-15,86.1,48,48
"15034","Nsylvestris_NODE_3650_length_3351_cov_29","Ntome_NODE_5535_length_2954_cov_110",83.836,2122,305,25,632,2744,2257,165,0,1984,2112,2092
"15047","Nsylvestris_NODE_3655_length_3349_cov_178","Ntome_NODE_4221_length_3286_cov_235",93.746,3134,146,29,109,3225,3127,27,0,4656,3116,3100
"15051","Nsylvestris_NODE_3657_length_3349_cov_65","Ntome_NODE_599_length_5773_cov_100",97.545,3300,81,0,50,3349,5394,2095,0,5646,3299,3299
"15100","Nsylvestris_NODE_3667_length_3345_cov_129","Ntome_NODE_1066_length_5003_cov_68",97.264,3289,90,0,57,3345,4980,1692,0,5576,3288,3288
"15113","Nsylvestris_NODE_3670_length_3344_cov_147","Ntome_NODE_3426_length_3539_cov_176",97.4,3269,71,7,28,3282,3356,88,0,5553,3254,3268
"15126","Nsylvestris_NODE_3674_length_3343_cov_184","Ntome_NODE_723_length_5522_cov_61",98.534,3001,44,0,1,3001,3111,111,0,5299,3000,3000
"15203","Nsylvestris_NODE_3695_length_3336_cov_98","Ntome_NODE_4345_length_3251_cov_20",94.327,3261,151,15,65,3301,1,3251,0,4966,3236,3250
"15256","Nsylvestris_NODE_3709_length_3333_cov_64","Ntome_NODE_248_length_7107_cov_98",94.874,3336,141,14,3,3333,5858,2548,0,5186,3330,3310
"15282","Nsylvestris_NODE_3717_length_3330_cov_187","Ntome_NODE_4009_length_3349_cov_48",96.267,3295,91,9,33,3315,3345,71,0,5374,3282,3274
"15283","Nsylvestris_NODE_3718_length_3330_cov_160","Ntome_NODE_35086_length_371_cov_3",88.136,59,6,1,682,740,309,366,2.59e-10,69.4,58,57
"15326","Nsylvestris_NODE_3731_length_3326_cov_51","Ntome_NODE_4611_length_3181_cov_76",95.467,2934,124,9,397,3326,2971,43,0,4673,2929,2928
"15364","Nsylvestris_NODE_3742_length_3321_cov_213","Ntome_NODE_4167_length_3304_cov_288",95.957,3240,115,11,84,3320,3252,26,0,5243,3236,3226
"15374","Nsylvestris_NODE_3747_length_3320_cov_209","Ntome_NODE_3249_length_3605_cov_269",97.121,3230,69,9,97,3320,1,3212,0,5428,3223,3211
"15391","Nsylvestris_NODE_3752_length_3318_cov_153","Ntome_NODE_3638_length_3471_cov_110",97.088,3056,77,3,1,3049,3104,54,0,5140,3048,3050
"15426","Nsylvestris_NODE_3763_length_3314_cov_100","Ntome_NODE_2195_length_4064_cov_31",96.147,3166,119,2,87,3249,3166,1,0,5168,3162,3165
"15461","Nsylvestris_NODE_3772_length_3312_cov_63","Ntome_NODE_4318_length_3256_cov_87",92.885,3289,165,15,3,3265,3246,1,0,4713,3262,3245
"15613","Nsylvestris_NODE_3815_length_3296_cov_72","Ntome_NODE_14069_length_1731_cov_27",83.684,190,23,6,1949,2136,1270,1087,1.9e-41,172,187,183
"15645","Nsylvestris_NODE_3822_length_3293_cov_72","Ntome_NODE_3748_length_3436_cov_92",96.305,2977,107,2,1,2974,3023,47,0,4885,2973,2976
"15651","Nsylvestris_NODE_3825_length_3293_cov_51","Ntome_NODE_3311_length_3582_cov_69",86.133,375,52,0,833,1207,2376,2002,1.72e-111,405,374,374
"15655","Nsylvestris_NODE_3827_length_3292_cov_204","Ntome_NODE_7435_length_2580_cov_55",95.428,2537,97,4,708,3238,57,2580,0,4024,2530,2523
"15673","Nsylvestris_NODE_3834_length_3290_cov_243","Ntome_NODE_1628_length_4435_cov_264",98.541,3290,48,0,1,3290,334,3623,0,5810,3289,3289
"15789","Nsylvestris_NODE_3864_length_3280_cov_151","Ntome_NODE_1593_length_4459_cov_160",97.212,3192,82,3,95,3279,4410,1219,0,5395,3184,3191
"15793","Nsylvestris_NODE_3866_length_3280_cov_32","Ntome_NODE_4265_length_3272_cov_151",80.86,1139,188,14,1725,2839,1890,3022,0,869,1114,1132
"15934","Nsylvestris_NODE_3900_length_3268_cov_175","Ntome_NODE_8211_length_2458_cov_236",96.574,2306,51,11,255,2556,6,2287,0,3795,2301,2281
"15940","Nsylvestris_NODE_3902_length_3266_cov_141","Ntome_NODE_34491_length_396_cov_2",84.487,419,29,16,1587,1993,396,2,2.87e-104,381,406,394
"15996","Nsylvestris_NODE_3916_length_3264_cov_79","Ntome_NODE_7410_length_2584_cov_141",92.825,1784,68,21,1510,3264,782,2534,0,2531,1754,1752
"16019","Nsylvestris_NODE_3924_length_3262_cov_54","Ntome_NODE_543_length_5905_cov_125",91.309,2589,198,13,32,2601,5,2585,0,3509,2569,2580
"16063","Nsylvestris_NODE_3936_length_3256_cov_141","Ntome_NODE_3883_length_3393_cov_141",96.956,3022,77,4,190,3211,3189,183,0,5057,3021,3006
"16140","Nsylvestris_NODE_3959_length_3246_cov_183","Ntome_NODE_4186_length_3300_cov_252",95.278,3198,137,7,1,3195,35,3221,0,5057,3194,3186
"16145","Nsylvestris_NODE_3961_length_3245_cov_186","Ntome_NODE_660_length_5637_cov_213",95.741,3029,108,10,47,3063,211,3230,0,4859,3016,3019
"16210","Nsylvestris_NODE_3978_length_3239_cov_19","Ntome_NODE_39529_length_257_cov_5",93.385,257,17,0,90,346,257,1,2.85e-104,381,256,256
"16222","Nsylvestris_NODE_3982_length_3237_cov_228","Ntome_NODE_4179_length_3301_cov_244",95.965,2974,108,7,83,3050,3262,295,0,4817,2967,2967
"16245","Nsylvestris_NODE_3988_length_3236_cov_33","Ntome_NODE_33702_length_434_cov_44",85.821,134,19,0,7,140,31,164,1.46e-32,143,133,133
"16278","Nsylvestris_NODE_3995_length_3234_cov_25","Ntome_NODE_11146_length_2055_cov_260",83.099,71,8,3,525,595,837,903,4.2e-08,62.1,70,66
"16339","Nsylvestris_NODE_4012_length_3230_cov_144","Ntome_NODE_3131_length_3646_cov_181",94.798,2653,130,5,284,2934,3232,586,0,4128,2650,2646
"16433","Nsylvestris_NODE_4038_length_3221_cov_154","Ntome_NODE_4202_length_3294_cov_237",94.938,3161,107,18,61,3209,149,3268,0,4902,3148,3119
"16447","Nsylvestris_NODE_4043_length_3219_cov_223","Ntome_NODE_3765_length_3431_cov_153",90.741,54,5,0,2497,2550,1050,997,1.93e-11,73.1,53,53
"16486","Nsylvestris_NODE_4054_length_3216_cov_205","Ntome_NODE_1793_length_4317_cov_274",98.138,3223,53,2,1,3216,64,3286,0,5613,3215,3222
"16498","Nsylvestris_NODE_4057_length_3216_cov_79","Ntome_NODE_2407_length_3957_cov_96",96.08,3214,96,8,7,3216,3957,770,0,5210,3209,3187
"16512","Nsylvestris_NODE_4061_length_3215_cov_89","Ntome_NODE_13220_length_1817_cov_188",95.926,1129,36,7,55,1180,1811,690,0,1821,1125,1121
"16517","Nsylvestris_NODE_4063_length_3215_cov_33","Ntome_NODE_10862_length_2089_cov_186",93.741,703,42,2,1,702,52,753,0,1053,701,701
"16529","Nsylvestris_NODE_4066_length_3215_cov_76","Ntome_NODE_36300_length_330_cov_6",90,60,4,2,566,625,283,226,1.49e-12,76.8,59,57
"16593","Nsylvestris_NODE_4083_length_3209_cov_107","Ntome_NODE_2898_length_3737_cov_129",94.073,3138,131,23,49,3173,3160,65,0,4713,3124,3095
"16594","Nsylvestris_NODE_4084_length_3208_cov_128","Ntome_NODE_5432_length_2978_cov_35",95.534,2978,115,7,203,3165,2975,1,0,4747,2962,2974
"16632","Nsylvestris_NODE_4095_length_3204_cov_107","Ntome_NODE_4181_length_3301_cov_161",95.251,3201,120,19,1,3196,3288,115,0,5040,3195,3173
"16646","Nsylvestris_NODE_4099_length_3203_cov_50","Ntome_NODE_13106_length_1831_cov_25",94.194,1843,86,3,95,1934,1825,1,0,2791,1839,1824
"16654","Nsylvestris_NODE_4102_length_3202_cov_19","Ntome_NODE_2486_length_3915_cov_46",96.186,2858,103,3,203,3057,183,3037,0,4669,2854,2854
"16676","Nsylvestris_NODE_4108_length_3200_cov_149","Ntome_NODE_2271_length_4020_cov_73",96.963,1712,51,1,1490,3200,34,1745,0,2872,1710,1711
"16708","Nsylvestris_NODE_4118_length_3198_cov_53","Ntome_NODE_21047_length_1109_cov_30",92,50,2,2,547,595,1002,1050,2.48e-10,69.4,48,48
"16812","Nsylvestris_NODE_4145_length_3190_cov_135","Ntome_NODE_4399_length_3239_cov_104",96.305,3004,99,6,55,3046,3059,56,0,4922,2991,3003
"16837","Nsylvestris_NODE_4152_length_3189_cov_135","Ntome_NODE_10564_length_2124_cov_237",91.061,179,15,1,2488,2666,1854,1677,4.96e-62,241,178,177
"16936","Nsylvestris_NODE_4180_length_3181_cov_174","Ntome_NODE_4414_length_3234_cov_164",97.585,3106,66,7,53,3154,132,3232,0,5312,3101,3100
"16963","Nsylvestris_NODE_4188_length_3179_cov_43","Ntome_NODE_4990_length_3085_cov_33",96.036,3078,110,6,60,3133,16,3085,0,4998,3073,3069
"17000","Nsylvestris_NODE_4199_length_3176_cov_199","Ntome_NODE_3262_length_3601_cov_213",97.603,3004,52,8,55,3055,3599,613,0,5131,3000,2986
"17220","Nsylvestris_NODE_4255_length_3161_cov_217","Ntome_NODE_5614_length_2936_cov_69",96.376,2897,96,6,55,2948,7,2897,0,4759,2893,2890
"17236","Nsylvestris_NODE_4259_length_3159_cov_237","Ntome_NODE_3519_length_3509_cov_302",97.738,3139,62,5,1,3137,3201,70,0,5395,3136,3131
"17279","Nsylvestris_NODE_4272_length_3157_cov_155","Ntome_NODE_4744_length_3148_cov_183",94.296,2612,109,15,142,2751,3148,575,0,3962,2609,2573
"17296","Nsylvestris_NODE_4277_length_3156_cov_211","Ntome_NODE_5535_length_2954_cov_110",94.899,2862,105,12,280,3135,6,2832,0,4438,2855,2826
"17383","Nsylvestris_NODE_4302_length_3149_cov_166","Ntome_NODE_4348_length_3250_cov_188",93.403,3153,118,32,1,3091,126,3250,0,4588,3090,3124
"17418","Nsylvestris_NODE_4312_length_3147_cov_26","Ntome_NODE_7084_length_2642_cov_14",92.768,2641,188,3,434,3074,5,2642,0,3816,2640,2637
"17419","Nsylvestris_NODE_4313_length_3146_cov_236","Ntome_NODE_4534_length_3201_cov_155",93.763,2966,135,21,202,3146,49,2985,0,4407,2944,2936
"17471","Nsylvestris_NODE_4326_length_3144_cov_170","Ntome_NODE_2166_length_4078_cov_219",97.415,2863,65,3,238,3100,4025,1172,0,4868,2862,2853
"17472","Nsylvestris_NODE_4327_length_3144_cov_158","Ntome_NODE_5107_length_3053_cov_49",95.437,3068,119,5,37,3098,1,3053,0,4870,3061,3052
"17568","Nsylvestris_NODE_4353_length_3139_cov_67","Ntome_NODE_37436_length_301_cov_3",81.776,214,24,6,1873,2071,293,80,3.02e-39,165,198,213
