"","Query.seq.ID","n"
"522","Ntome_NODE_3035_length_3685_cov_246",7
"523","Ntome_NODE_3038_length_3683_cov_217",7
"524","Ntome_NODE_3064_length_3672_cov_234",7
"525","Ntome_NODE_3066_length_3671_cov_245",7
"526","Ntome_NODE_31_length_10573_cov_299",7
"527","Ntome_NODE_3111_length_3655_cov_146",7
"528","Ntome_NODE_3139_length_3642_cov_130",7
"529","Ntome_NODE_3164_length_3631_cov_228",7
"530","Ntome_NODE_3179_length_3627_cov_161",7
"531","Ntome_NODE_3187_length_3625_cov_161",7
"532","Ntome_NODE_322_length_6619_cov_45",7
"533","Ntome_NODE_32811_length_491_cov_7",7
"534","Ntome_NODE_3322_length_3578_cov_87",7
"535","Ntome_NODE_3359_length_3566_cov_102",7
"536","Ntome_NODE_339_length_6563_cov_193",7
"537","Ntome_NODE_3394_length_3549_cov_180",7
"538","Ntome_NODE_3418_length_3542_cov_185",7
"539","Ntome_NODE_3420_length_3542_cov_75",7
"540","Ntome_NODE_3448_length_3531_cov_57",7
"541","Ntome_NODE_3459_length_3527_cov_254",7
"542","Ntome_NODE_350_length_6510_cov_286",7
"543","Ntome_NODE_35026_length_373_cov_178",7
"544","Ntome_NODE_3534_length_3505_cov_205",7
"545","Ntome_NODE_354_length_6487_cov_214",7
"546","Ntome_NODE_3590_length_3486_cov_239",7
"547","Ntome_NODE_360_length_6465_cov_187",7
"548","Ntome_NODE_3614_length_3481_cov_93",7
"549","Ntome_NODE_3640_length_3462_cov_245",7
"550","Ntome_NODE_3719_length_3445_cov_27",7
"551","Ntome_NODE_3720_length_3444_cov_187",7
"552","Ntome_NODE_3741_length_3437_cov_116",7
"553","Ntome_NODE_3807_length_3418_cov_282",7
"554","Ntome_NODE_389_length_6356_cov_165",7
"555","Ntome_NODE_3945_length_3374_cov_299",7
"556","Ntome_NODE_3954_length_3371_cov_214",7
"557","Ntome_NODE_396_length_6318_cov_134",7
"558","Ntome_NODE_4025_length_3342_cov_228",7
"559","Ntome_NODE_4027_length_3342_cov_71",7
"560","Ntome_NODE_403_length_6311_cov_174",7
"561","Ntome_NODE_4031_length_3341_cov_171",7
"562","Ntome_NODE_4058_length_3332_cov_256",7
"563","Ntome_NODE_407_length_6294_cov_297",7
"564","Ntome_NODE_4080_length_3325_cov_208",7
"565","Ntome_NODE_4082_length_3324_cov_192",7
"566","Ntome_NODE_4089_length_3323_cov_67",7
"567","Ntome_NODE_4122_length_3315_cov_184",7
"568","Ntome_NODE_4131_length_3312_cov_192",7
"569","Ntome_NODE_4161_length_3305_cov_197",7
"570","Ntome_NODE_4184_length_3301_cov_87",7
"571","Ntome_NODE_423_length_6236_cov_106",7
"572","Ntome_NODE_4312_length_3257_cov_89",7
"573","Ntome_NODE_4315_length_3256_cov_162",7
"574","Ntome_NODE_4340_length_3251_cov_260",7
"575","Ntome_NODE_4356_length_3248_cov_224",7
"576","Ntome_NODE_4429_length_3227_cov_227",7
"577","Ntome_NODE_4448_length_3222_cov_189",7
"578","Ntome_NODE_4499_length_3209_cov_193",7
"579","Ntome_NODE_450_length_6157_cov_220",7
"580","Ntome_NODE_4540_length_3199_cov_256",7
"581","Ntome_NODE_455_length_6119_cov_205",7
"582","Ntome_NODE_47_length_9773_cov_200",7
"583","Ntome_NODE_4734_length_3151_cov_223",7
"584","Ntome_NODE_4786_length_3137_cov_37",7
"585","Ntome_NODE_480_length_6080_cov_55",7
"586","Ntome_NODE_4822_length_3128_cov_147",7
"587","Ntome_NODE_4875_length_3116_cov_284",7
"588","Ntome_NODE_4901_length_3111_cov_161",7
"589","Ntome_NODE_4951_length_3097_cov_174",7
"590","Ntome_NODE_4954_length_3096_cov_142",7
"591","Ntome_NODE_4973_length_3091_cov_96",7
"592","Ntome_NODE_4989_length_3085_cov_90",7
"593","Ntome_NODE_5117_length_3051_cov_53",7
"594","Ntome_NODE_5120_length_3050_cov_286",7
"595","Ntome_NODE_5123_length_3050_cov_186",7
"596","Ntome_NODE_514_length_5980_cov_186",7
"597","Ntome_NODE_5148_length_3045_cov_125",7
"598","Ntome_NODE_5157_length_3042_cov_126",7
"599","Ntome_NODE_5159_length_3042_cov_77",7
"600","Ntome_NODE_5166_length_3040_cov_297",7
"601","Ntome_NODE_5267_length_3014_cov_253",7
"602","Ntome_NODE_5292_length_3010_cov_146",7
"603","Ntome_NODE_5305_length_3006_cov_114",7
"604","Ntome_NODE_5415_length_2982_cov_274",7
"605","Ntome_NODE_5474_length_2970_cov_172",7
"606","Ntome_NODE_548_length_5898_cov_282",7
"607","Ntome_NODE_5541_length_2951_cov_262",7
"608","Ntome_NODE_5555_length_2949_cov_193",7
"609","Ntome_NODE_5625_length_2933_cov_185",7
"610","Ntome_NODE_5636_length_2931_cov_203",7
"611","Ntome_NODE_57_length_9640_cov_112",7
"612","Ntome_NODE_574_length_5821_cov_132",7
"613","Ntome_NODE_5844_length_2885_cov_285",7
"614","Ntome_NODE_585_length_5802_cov_177",7
"615","Ntome_NODE_5867_length_2880_cov_211",7
"616","Ntome_NODE_5956_length_2859_cov_287",7
"617","Ntome_NODE_6003_length_2846_cov_268",7
"618","Ntome_NODE_6036_length_2841_cov_123",7
"619","Ntome_NODE_6088_length_2832_cov_242",7
"620","Ntome_NODE_6094_length_2831_cov_140",7
"621","Ntome_NODE_611_length_5746_cov_70",7
"622","Ntome_NODE_6205_length_2810_cov_271",7
"623","Ntome_NODE_6246_length_2797_cov_181",7
"624","Ntome_NODE_6254_length_2797_cov_135",7
"625","Ntome_NODE_6272_length_2793_cov_50",7
"626","Ntome_NODE_6278_length_2792_cov_94",7
"627","Ntome_NODE_6322_length_2784_cov_134",7
"628","Ntome_NODE_6324_length_2783_cov_290",7
"629","Ntome_NODE_636_length_5678_cov_83",7
"630","Ntome_NODE_6395_length_2768_cov_222",7
"631","Ntome_NODE_6461_length_2756_cov_169",7
"632","Ntome_NODE_648_length_5652_cov_202",7
"633","Ntome_NODE_6505_length_2747_cov_182",7
"634","Ntome_NODE_6517_length_2745_cov_280",7
"635","Ntome_NODE_6618_length_2726_cov_74",7
"636","Ntome_NODE_6733_length_2706_cov_152",7
"637","Ntome_NODE_6736_length_2705_cov_239",7
"638","Ntome_NODE_6773_length_2699_cov_164",7
"639","Ntome_NODE_6880_length_2678_cov_216",7
"640","Ntome_NODE_6889_length_2676_cov_287",7
"641","Ntome_NODE_6992_length_2656_cov_150",7
"642","Ntome_NODE_70_length_8966_cov_83",7
"643","Ntome_NODE_7063_length_2645_cov_33",7
"644","Ntome_NODE_7099_length_2639_cov_94",7
"645","Ntome_NODE_7151_length_2630_cov_211",7
"646","Ntome_NODE_7188_length_2624_cov_150",7
"647","Ntome_NODE_7212_length_2620_cov_121",7
"648","Ntome_NODE_725_length_5519_cov_222",7
"649","Ntome_NODE_7250_length_2614_cov_183",7
"650","Ntome_NODE_728_length_5502_cov_73",7
"651","Ntome_NODE_7290_length_2606_cov_123",7
"652","Ntome_NODE_732_length_5498_cov_277",7
"653","Ntome_NODE_7321_length_2600_cov_219",7
"654","Ntome_NODE_7472_length_2574_cov_31",7
"655","Ntome_NODE_7484_length_2573_cov_218",7
"656","Ntome_NODE_749_length_5462_cov_201",7
"657","Ntome_NODE_750_length_5458_cov_223",7
"658","Ntome_NODE_7500_length_2572_cov_18",7
"659","Ntome_NODE_7515_length_2569_cov_21",7
"660","Ntome_NODE_752_length_5453_cov_230",7
"661","Ntome_NODE_753_length_5453_cov_99",7
"662","Ntome_NODE_7556_length_2562_cov_204",7
"663","Ntome_NODE_7583_length_2557_cov_149",7
"664","Ntome_NODE_7599_length_2554_cov_30",7
"665","Ntome_NODE_7646_length_2548_cov_305",7
"666","Ntome_NODE_7679_length_2544_cov_192",7
"667","Ntome_NODE_7768_length_2529_cov_163",7
"668","Ntome_NODE_782_length_5408_cov_260",7
"669","Ntome_NODE_7878_length_2511_cov_272",7
"670","Ntome_NODE_7919_length_2503_cov_215",7
"671","Ntome_NODE_7958_length_2497_cov_120",7
"672","Ntome_NODE_7969_length_2495_cov_176",7
"673","Ntome_NODE_803_length_5359_cov_88",7
"674","Ntome_NODE_8045_length_2484_cov_185",7
"675","Ntome_NODE_8057_length_2482_cov_179",7
"676","Ntome_NODE_808_length_5369_cov_208",7
"677","Ntome_NODE_8150_length_2468_cov_84",7
"678","Ntome_NODE_8186_length_2462_cov_102",7
"679","Ntome_NODE_819_length_5354_cov_213",7
"680","Ntome_NODE_8239_length_2453_cov_222",7
"681","Ntome_NODE_8335_length_2437_cov_158",7
"682","Ntome_NODE_8350_length_2434_cov_275",7
"683","Ntome_NODE_8351_length_2434_cov_245",7
"684","Ntome_NODE_8381_length_2430_cov_106",7
"685","Ntome_NODE_8437_length_2422_cov_130",7
"686","Ntome_NODE_846_length_5311_cov_117",7
"687","Ntome_NODE_8469_length_2417_cov_108",7
"688","Ntome_NODE_8482_length_2415_cov_83",7
"689","Ntome_NODE_8658_length_2392_cov_53",7
"690","Ntome_NODE_8665_length_2390_cov_258",7
"691","Ntome_NODE_8682_length_2387_cov_196",7
"692","Ntome_NODE_88_length_8730_cov_181",7
"693","Ntome_NODE_9054_length_2330_cov_124",7
"694","Ntome_NODE_9082_length_2326_cov_257",7
"695","Ntome_NODE_9134_length_2319_cov_239",7
"696","Ntome_NODE_9414_length_2279_cov_145",7
"697","Ntome_NODE_9421_length_2278_cov_63",7
"698","Ntome_NODE_9469_length_2273_cov_106",7
"699","Ntome_NODE_9514_length_2268_cov_111",7
"700","Ntome_NODE_956_length_5158_cov_53",7
"701","Ntome_NODE_975_length_5123_cov_110",7
"702","Ntome_NODE_9753_length_2231_cov_224",7
"703","Ntome_NODE_98_length_8591_cov_68",7
"704","Ntome_NODE_984_length_5115_cov_59",7
"705","Ntome_NODE_987_length_5109_cov_157",7
"706","Ntome_NODE_9930_length_2208_cov_56",7
"707","Ntome_NODE_9943_length_2207_cov_118",7
"708","Ntome_NODE_10001_length_2199_cov_147",6
"709","Ntome_NODE_10028_length_2196_cov_85",6
"710","Ntome_NODE_10055_length_2192_cov_217",6
"711","Ntome_NODE_10105_length_2185_cov_85",6
"712","Ntome_NODE_1014_length_5071_cov_179",6
"713","Ntome_NODE_10184_length_2173_cov_126",6
"714","Ntome_NODE_10191_length_2172_cov_233",6
"715","Ntome_NODE_10203_length_2171_cov_31",6
"716","Ntome_NODE_10205_length_2170_cov_123",6
"717","Ntome_NODE_1021_length_5062_cov_265",6
"718","Ntome_NODE_10223_length_2167_cov_100",6
"719","Ntome_NODE_10227_length_2166_cov_220",6
"720","Ntome_NODE_1024_length_5058_cov_192",6
"721","Ntome_NODE_10252_length_2162_cov_193",6
"722","Ntome_NODE_1029_length_5053_cov_281",6
"723","Ntome_NODE_1030_length_5048_cov_195",6
"724","Ntome_NODE_1033_length_5041_cov_109",6
"725","Ntome_NODE_10413_length_2144_cov_173",6
"726","Ntome_NODE_1044_length_5028_cov_199",6
"727","Ntome_NODE_10446_length_2139_cov_206",6
"728","Ntome_NODE_10466_length_2136_cov_213",6
"729","Ntome_NODE_10477_length_2134_cov_305",6
"730","Ntome_NODE_10529_length_2128_cov_207",6
"731","Ntome_NODE_10599_length_2120_cov_235",6
"732","Ntome_NODE_10672_length_2110_cov_187",6
"733","Ntome_NODE_10679_length_2109_cov_240",6
"734","Ntome_NODE_10766_length_2099_cov_225",6
"735","Ntome_NODE_10794_length_2096_cov_296",6
"736","Ntome_NODE_108_length_8380_cov_158",6
"737","Ntome_NODE_1082_length_4976_cov_95",6
"738","Ntome_NODE_1086_length_4974_cov_101",6
"739","Ntome_NODE_1087_length_4970_cov_189",6
"740","Ntome_NODE_10895_length_2086_cov_17",6
"741","Ntome_NODE_10912_length_2083_cov_253",6
"742","Ntome_NODE_10931_length_2081_cov_98",6
"743","Ntome_NODE_10952_length_2079_cov_300",6
"744","Ntome_NODE_11004_length_2072_cov_235",6
"745","Ntome_NODE_11078_length_2064_cov_217",6
"746","Ntome_NODE_1110_length_4938_cov_213",6
"747","Ntome_NODE_11117_length_2058_cov_22",6
"748","Ntome_NODE_11119_length_2057_cov_276",6
"749","Ntome_NODE_11183_length_2051_cov_128",6
"750","Ntome_NODE_1119_length_4929_cov_195",6
"751","Ntome_NODE_1120_length_4928_cov_86",6
"752","Ntome_NODE_11220_length_2047_cov_121",6
"753","Ntome_NODE_11223_length_2046_cov_257",6
"754","Ntome_NODE_11256_length_2043_cov_171",6
"755","Ntome_NODE_11286_length_2039_cov_152",6
"756","Ntome_NODE_1130_length_4919_cov_168",6
"757","Ntome_NODE_11321_length_2034_cov_169",6
"758","Ntome_NODE_11343_length_2032_cov_191",6
"759","Ntome_NODE_11348_length_2031_cov_243",6
"760","Ntome_NODE_11350_length_2031_cov_238",6
"761","Ntome_NODE_11387_length_2026_cov_306",6
"762","Ntome_NODE_11396_length_2026_cov_24",6
"763","Ntome_NODE_11398_length_2025_cov_284",6
"764","Ntome_NODE_11415_length_2023_cov_289",6
"765","Ntome_NODE_11429_length_2022_cov_225",6
"766","Ntome_NODE_11461_length_2018_cov_202",6
"767","Ntome_NODE_11476_length_2016_cov_258",6
"768","Ntome_NODE_11498_length_2014_cov_172",6
"769","Ntome_NODE_11596_length_2003_cov_237",6
"770","Ntome_NODE_116_length_8208_cov_85",6
"771","Ntome_NODE_11609_length_2002_cov_75",6
"772","Ntome_NODE_11642_length_1997_cov_244",6
"773","Ntome_NODE_11676_length_1994_cov_72",6
"774","Ntome_NODE_11680_length_1993_cov_313",6
"775","Ntome_NODE_11717_length_1990_cov_246",6
"776","Ntome_NODE_11728_length_1988_cov_289",6
"777","Ntome_NODE_11838_length_1976_cov_259",6
"778","Ntome_NODE_11883_length_1972_cov_145",6
"779","Ntome_NODE_11928_length_1966_cov_211",6
"780","Ntome_NODE_1199_length_4838_cov_133",6
"781","Ntome_NODE_1206_length_4831_cov_116",6
"782","Ntome_NODE_12062_length_1950_cov_51",6
"783","Ntome_NODE_1208_length_4828_cov_244",6
"784","Ntome_NODE_12091_length_1946_cov_211",6
"785","Ntome_NODE_12093_length_1946_cov_53",6
"786","Ntome_NODE_12169_length_1937_cov_309",6
"787","Ntome_NODE_12172_length_1937_cov_212",6
"788","Ntome_NODE_12203_length_1933_cov_57",6
"789","Ntome_NODE_12227_length_1929_cov_267",6
"790","Ntome_NODE_12241_length_1928_cov_158",6
"791","Ntome_NODE_12272_length_1924_cov_245",6
"792","Ntome_NODE_12278_length_1924_cov_156",6
"793","Ntome_NODE_12283_length_1923_cov_151",6
"794","Ntome_NODE_12327_length_1918_cov_58",6
"795","Ntome_NODE_1237_length_4793_cov_193",6
"796","Ntome_NODE_12437_length_1904_cov_285",6
"797","Ntome_NODE_12478_length_1904_cov_40",6
"798","Ntome_NODE_12530_length_1894_cov_262",6
"799","Ntome_NODE_12532_length_1894_cov_165",6
"800","Ntome_NODE_1259_length_4771_cov_165",6
"801","Ntome_NODE_12604_length_1886_cov_225",6
"802","Ntome_NODE_1264_length_4767_cov_214",6
"803","Ntome_NODE_12658_length_1880_cov_70",6
"804","Ntome_NODE_1270_length_4759_cov_281",6
"805","Ntome_NODE_1274_length_4754_cov_183",6
"806","Ntome_NODE_12747_length_1868_cov_46",6
"807","Ntome_NODE_12855_length_1855_cov_300",6
"808","Ntome_NODE_12879_length_1853_cov_234",6
"809","Ntome_NODE_1293_length_4739_cov_232",6
"810","Ntome_NODE_13010_length_1841_cov_185",6
"811","Ntome_NODE_13027_length_1839_cov_41",6
"812","Ntome_NODE_1309_length_4718_cov_161",6
"813","Ntome_NODE_1315_length_4714_cov_107",6
"814","Ntome_NODE_13191_length_1820_cov_314",6
"815","Ntome_NODE_13219_length_1817_cov_203",6
"816","Ntome_NODE_13245_length_1814_cov_280",6
"817","Ntome_NODE_13270_length_1811_cov_116",6
"818","Ntome_NODE_1329_length_4699_cov_58",6
"819","Ntome_NODE_13303_length_1807_cov_281",6
"820","Ntome_NODE_13310_length_1807_cov_103",6
"821","Ntome_NODE_13313_length_1807_cov_52",6
"822","Ntome_NODE_13337_length_1804_cov_68",6
"823","Ntome_NODE_13374_length_1800_cov_130",6
"824","Ntome_NODE_13391_length_1798_cov_263",6
"825","Ntome_NODE_1340_length_4691_cov_286",6
"826","Ntome_NODE_13417_length_1794_cov_231",6
"827","Ntome_NODE_13421_length_1794_cov_61",6
"828","Ntome_NODE_13450_length_1791_cov_51",6
"829","Ntome_NODE_13467_length_1789_cov_232",6
"830","Ntome_NODE_13470_length_1789_cov_153",6
"831","Ntome_NODE_1353_length_4676_cov_261",6
"832","Ntome_NODE_13540_length_1782_cov_64",6
"833","Ntome_NODE_1357_length_4673_cov_175",6
"834","Ntome_NODE_1359_length_4670_cov_73",6
"835","Ntome_NODE_13662_length_1771_cov_153",6
"836","Ntome_NODE_13669_length_1770_cov_169",6
"837","Ntome_NODE_137_length_7980_cov_120",6
"838","Ntome_NODE_1370_length_4658_cov_124",6
"839","Ntome_NODE_13715_length_1766_cov_196",6
"840","Ntome_NODE_13739_length_1763_cov_252",6
"841","Ntome_NODE_13768_length_1760_cov_248",6
"842","Ntome_NODE_13770_length_1760_cov_208",6
"843","Ntome_NODE_13782_length_1759_cov_223",6
"844","Ntome_NODE_1381_length_4651_cov_263",6
"845","Ntome_NODE_13848_length_1751_cov_187",6
"846","Ntome_NODE_13849_length_1751_cov_154",6
"847","Ntome_NODE_13870_length_1749_cov_166",6
"848","Ntome_NODE_13871_length_1749_cov_120",6
"849","Ntome_NODE_139_length_7976_cov_143",6
"850","Ntome_NODE_1390_length_4643_cov_209",6
"851","Ntome_NODE_13954_length_1741_cov_211",6
"852","Ntome_NODE_13957_length_1741_cov_187",6
"853","Ntome_NODE_1397_length_4635_cov_201",6
"854","Ntome_NODE_1401_length_4633_cov_224",6
"855","Ntome_NODE_1403_length_4628_cov_274",6
"856","Ntome_NODE_14048_length_1733_cov_87",6
"857","Ntome_NODE_141_length_7936_cov_227",6
"858","Ntome_NODE_14136_length_1723_cov_307",6
"859","Ntome_NODE_14182_length_1717_cov_141",6
"860","Ntome_NODE_1421_length_4612_cov_254",6
"861","Ntome_NODE_14235_length_1711_cov_262",6
"862","Ntome_NODE_14241_length_1711_cov_46",6
"863","Ntome_NODE_1429_length_4602_cov_53",6
"864","Ntome_NODE_143_length_7925_cov_49",6
"865","Ntome_NODE_1438_length_4592_cov_123",6
"866","Ntome_NODE_1444_length_4585_cov_199",6
"867","Ntome_NODE_14444_length_1691_cov_242",6
"868","Ntome_NODE_14503_length_1685_cov_184",6
"869","Ntome_NODE_1457_length_4571_cov_272",6
"870","Ntome_NODE_14664_length_1670_cov_210",6
"871","Ntome_NODE_14790_length_1657_cov_45",6
"872","Ntome_NODE_1482_length_4545_cov_215",6
"873","Ntome_NODE_14832_length_1652_cov_260",6
"874","Ntome_NODE_14855_length_1648_cov_295",6
"875","Ntome_NODE_14860_length_1648_cov_132",6
"876","Ntome_NODE_14935_length_1642_cov_228",6
"877","Ntome_NODE_14949_length_1641_cov_131",6
"878","Ntome_NODE_15070_length_1628_cov_84",6
"879","Ntome_NODE_15126_length_1621_cov_254",6
"880","Ntome_NODE_1517_length_4522_cov_253",6
"881","Ntome_NODE_15224_length_1611_cov_292",6
"882","Ntome_NODE_15265_length_1608_cov_158",6
"883","Ntome_NODE_15312_length_1603_cov_275",6
"884","Ntome_NODE_15314_length_1603_cov_241",6
"885","Ntome_NODE_15357_length_1598_cov_73",6
"886","Ntome_NODE_1538_length_4508_cov_255",6
"887","Ntome_NODE_1539_length_4505_cov_140",6
"888","Ntome_NODE_1546_length_4498_cov_182",6
"889","Ntome_NODE_15485_length_1585_cov_179",6
"890","Ntome_NODE_15651_length_1572_cov_70",6
"891","Ntome_NODE_15680_length_1570_cov_199",6
"892","Ntome_NODE_15688_length_1569_cov_90",6
"893","Ntome_NODE_15738_length_1564_cov_276",6
"894","Ntome_NODE_15746_length_1563_cov_277",6
"895","Ntome_NODE_158_length_7736_cov_95",6
"896","Ntome_NODE_15802_length_1558_cov_87",6
"897","Ntome_NODE_15849_length_1553_cov_224",6
"898","Ntome_NODE_1594_length_4459_cov_53",6
"899","Ntome_NODE_15975_length_1541_cov_17",6
"900","Ntome_NODE_1601_length_4450_cov_49",6
"901","Ntome_NODE_16068_length_1533_cov_243",6
"902","Ntome_NODE_16087_length_1532_cov_157",6
"903","Ntome_NODE_16103_length_1531_cov_55",6
"904","Ntome_NODE_1611_length_4446_cov_228",6
"905","Ntome_NODE_1615_length_4442_cov_273",6
"906","Ntome_NODE_16157_length_1525_cov_196",6
"907","Ntome_NODE_1622_length_4437_cov_93",6
"908","Ntome_NODE_16220_length_1519_cov_236",6
"909","Ntome_NODE_1626_length_4436_cov_191",6
"910","Ntome_NODE_16302_length_1512_cov_75",6
"911","Ntome_NODE_16324_length_1510_cov_233",6
"912","Ntome_NODE_16387_length_1506_cov_88",6
"913","Ntome_NODE_16391_length_1506_cov_36",6
"914","Ntome_NODE_1642_length_4415_cov_119",6
"915","Ntome_NODE_16438_length_1502_cov_46",6
"916","Ntome_NODE_16523_length_1494_cov_171",6
"917","Ntome_NODE_16545_length_1492_cov_295",6
"918","Ntome_NODE_16770_length_1469_cov_14",6
"919","Ntome_NODE_16810_length_1465_cov_75",6
"920","Ntome_NODE_1691_length_4386_cov_27",6
"921","Ntome_NODE_1697_length_4384_cov_204",6
"922","Ntome_NODE_1698_length_4383_cov_202",6
"923","Ntome_NODE_17001_length_1448_cov_266",6
"924","Ntome_NODE_1701_length_4382_cov_180",6
"925","Ntome_NODE_1704_length_4379_cov_198",6
"926","Ntome_NODE_17051_length_1443_cov_282",6
"927","Ntome_NODE_1708_length_4376_cov_212",6
"928","Ntome_NODE_1711_length_4374_cov_41",6
"929","Ntome_NODE_1720_length_4366_cov_222",6
"930","Ntome_NODE_17328_length_1418_cov_11",6
"931","Ntome_NODE_17337_length_1417_cov_76",6
"932","Ntome_NODE_1737_length_4355_cov_199",6
"933","Ntome_NODE_17374_length_1414_cov_262",6
"934","Ntome_NODE_1755_length_4339_cov_132",6
"935","Ntome_NODE_17602_length_1393_cov_277",6
"936","Ntome_NODE_17612_length_1392_cov_222",6
"937","Ntome_NODE_17677_length_1386_cov_16",6
"938","Ntome_NODE_17698_length_1383_cov_209",6
"939","Ntome_NODE_17779_length_1376_cov_257",6
"940","Ntome_NODE_178_length_7571_cov_219",6
"941","Ntome_NODE_17817_length_1373_cov_104",6
"942","Ntome_NODE_17872_length_1369_cov_160",6
"943","Ntome_NODE_1794_length_4314_cov_220",6
"944","Ntome_NODE_17970_length_1360_cov_306",6
"945","Ntome_NODE_1805_length_4305_cov_81",6
"946","Ntome_NODE_1806_length_4304_cov_109",6
"947","Ntome_NODE_1808_length_4301_cov_130",6
"948","Ntome_NODE_1812_length_4298_cov_239",6
"949","Ntome_NODE_18128_length_1348_cov_210",6
"950","Ntome_NODE_1813_length_4297_cov_197",6
"951","Ntome_NODE_18139_length_1347_cov_239",6
"952","Ntome_NODE_1814_length_4296_cov_286",6
"953","Ntome_NODE_1816_length_4296_cov_143",6
"954","Ntome_NODE_18190_length_1343_cov_206",6
"955","Ntome_NODE_18306_length_1332_cov_130",6
"956","Ntome_NODE_1831_length_4285_cov_129",6
"957","Ntome_NODE_18363_length_1329_cov_43",6
"958","Ntome_NODE_1839_length_4281_cov_111",6
"959","Ntome_NODE_184_length_7533_cov_278",6
"960","Ntome_NODE_18420_length_1324_cov_16",6
