,Query.seq.ID,Subject.seq.ID,X.ID,Alignment.length,X..mismatches,X..gap.openings,start.in.query,end.in.query,start.in.subject,end.in.subject,evalue,bitscore,match.length.query,match.length.subject
22215,Nsylvestris_NODE_5708_length_2818_cov_224,Ntome_NODE_5634_length_2931_cov_260,96.503,2774,85,8,48,2818,96,2860,0,4575,2770,2764
22237,Nsylvestris_NODE_5714_length_2818_cov_31,Ntome_NODE_35553_length_353_cov_2,95.751,353,13,1,2324,2674,1,353,1.77E-160,568,350,352
22292,Nsylvestris_NODE_5729_length_2816_cov_153,Ntome_NODE_7022_length_2652_cov_36,95.677,2614,111,2,4,2615,2614,1,0,4200,2611,2613
22369,Nsylvestris_NODE_5751_length_2810_cov_131,Ntome_NODE_6543_length_2739_cov_285,94.39,2674,118,9,150,2810,46,2700,0,4078,2660,2654
22455,Nsylvestris_NODE_5777_length_2805_cov_192,Ntome_NODE_7466_length_2575_cov_189,94.635,2535,112,12,59,2582,1,2522,0,3906,2523,2521
22589,Nsylvestris_NODE_5814_length_2798_cov_95,Ntome_NODE_6680_length_2716_cov_133,96.502,2659,84,4,47,2701,1,2654,0,4386,2654,2653
22692,Nsylvestris_NODE_5846_length_2793_cov_69,Ntome_NODE_5801_length_2894_cov_95,94.434,2767,102,24,52,2792,2808,68,0,4209,2740,2740
22912,Nsylvestris_NODE_5911_length_2779_cov_210,Ntome_NODE_5153_length_3043_cov_258,96.933,2739,65,9,46,2773,178,2908,0,4575,2727,2730
22960,Nsylvestris_NODE_5923_length_2776_cov_136,Ntome_NODE_26373_length_788_cov_235,95.779,616,23,3,1,613,3,618,0,990,612,615
23052,Nsylvestris_NODE_5950_length_2769_cov_206,Ntome_NODE_6844_length_2686_cov_194,96.426,2686,70,6,70,2732,2683,1,0,4405,2662,2682
23059,Nsylvestris_NODE_5952_length_2769_cov_161,Ntome_NODE_5725_length_2912_cov_227,94.691,2769,138,3,1,2767,2808,47,0,4290,2766,2761
23081,Nsylvestris_NODE_5960_length_2768_cov_59,Ntome_NODE_6821_length_2690_cov_145,94.819,2683,110,15,19,2685,1,2670,0,4157,2666,2669
23152,Nsylvestris_NODE_5980_length_2765_cov_72,Ntome_NODE_3942_length_3375_cov_34,95.841,2573,97,8,117,2685,2567,1,0,4150,2568,2566
23206,Nsylvestris_NODE_5996_length_2761_cov_139,Ntome_NODE_15819_length_1556_cov_160,95.401,1435,56,7,1232,2663,78,1505,0,2276,1431,1427
23284,Nsylvestris_NODE_6019_length_2757_cov_97,Ntome_NODE_5916_length_2868_cov_112,94.488,2413,130,3,188,2599,404,2814,0,3716,2411,2410
23301,Nsylvestris_NODE_6025_length_2755_cov_179,Ntome_NODE_5370_length_2993_cov_168,96.938,2711,61,9,5,2711,187,2879,0,4527,2706,2692
23348,Nsylvestris_NODE_6038_length_2753_cov_209,Ntome_NODE_6849_length_2685_cov_119,95.335,2658,110,3,82,2734,2650,2,0,4209,2652,2648
23389,Nsylvestris_NODE_6048_length_2750_cov_146,Ntome_NODE_6065_length_2836_cov_222,95.398,2716,115,4,42,2750,44,2756,0,4314,2708,2712
23432,Nsylvestris_NODE_6060_length_2747_cov_34,Ntome_NODE_6755_length_2703_cov_38,94.205,2709,132,8,1,2699,8,2701,0,4109,2698,2693
23489,Nsylvestris_NODE_6079_length_2742_cov_155,Ntome_NODE_8513_length_2411_cov_236,93.66,2161,108,10,538,2677,2236,84,0,3205,2139,2152
23505,Nsylvestris_NODE_6085_length_2741_cov_95,Ntome_NODE_7346_length_2595_cov_137,94.636,2442,59,19,2,2380,2580,148,0,3718,2378,2432
23563,Nsylvestris_NODE_6101_length_2737_cov_164,Ntome_NODE_16055_length_1535_cov_18,95.652,1495,62,2,537,2031,1,1492,0,2398,1494,1491
23690,Nsylvestris_NODE_6138_length_2728_cov_155,Ntome_NODE_7234_length_2617_cov_189,93.953,2580,126,20,120,2688,13,2573,0,3873,2568,2560
23708,Nsylvestris_NODE_6144_length_2727_cov_95,Ntome_NODE_11377_length_2028_cov_105,92.279,1865,77,20,838,2672,1941,114,0,2584,1834,1827
23717,Nsylvestris_NODE_6147_length_2727_cov_26,Ntome_NODE_10415_length_2144_cov_43,79.227,905,153,31,921,1814,1522,642,2.18E-169,597,893,880
23797,Nsylvestris_NODE_6173_length_2722_cov_72,Ntome_NODE_1696_length_4385_cov_34,91.137,1918,124,12,770,2664,2491,4385,0,2558,1894,1894
23885,Nsylvestris_NODE_6201_length_2717_cov_44,Ntome_NODE_7400_length_2585_cov_99,97.297,2368,55,2,348,2715,215,2573,0,4010,2367,2358
23905,Nsylvestris_NODE_6208_length_2715_cov_79,Ntome_NODE_6778_length_2698_cov_63,93.129,2707,166,7,18,2713,1,2698,0,3951,2695,2697
24121,Nsylvestris_NODE_6267_length_2704_cov_103,Ntome_NODE_8065_length_2481_cov_122,97.437,2068,51,2,7,2073,2374,308,0,3524,2066,2066
24142,Nsylvestris_NODE_6273_length_2703_cov_54,Ntome_NODE_8339_length_2437_cov_11,97.542,2360,58,0,270,2629,2361,2,0,4037,2359,2359
24197,Nsylvestris_NODE_6289_length_2699_cov_224,Ntome_NODE_6895_length_2675_cov_282,95.133,2630,121,5,40,2668,2624,1,0,4141,2628,2623
24209,Nsylvestris_NODE_6293_length_2698_cov_227,Ntome_NODE_6627_length_2724_cov_267,96.848,2665,56,15,9,2655,2663,9,0,4431,2646,2654
24318,Nsylvestris_NODE_6326_length_2693_cov_67,Ntome_NODE_6392_length_2769_cov_86,94.059,2693,134,9,22,2693,8,2695,0,4063,2671,2687
24367,Nsylvestris_NODE_6341_length_2690_cov_235,Ntome_NODE_6957_length_2662_cov_108,95.884,2648,68,17,17,2648,15,2637,0,4248,2631,2622
24525,Nsylvestris_NODE_6383_length_2682_cov_110,Ntome_NODE_8542_length_2407_cov_26,89.203,2019,193,10,372,2370,312,2325,0,2497,1998,2013
24584,Nsylvestris_NODE_6400_length_2680_cov_156,Ntome_NODE_7064_length_2644_cov_287,96.227,2465,93,0,7,2471,2518,54,0,4037,2464,2464
24706,Nsylvestris_NODE_6437_length_2671_cov_158,Ntome_NODE_7262_length_2611_cov_228,93.89,2553,127,15,4,2534,2605,60,0,3823,2530,2545
25147,Nsylvestris_NODE_6572_length_2648_cov_59,Ntome_NODE_6611_length_2728_cov_200,95.51,2695,58,24,1,2648,40,2718,0,4248,2647,2678
25257,Nsylvestris_NODE_6604_length_2641_cov_186,Ntome_NODE_7520_length_2567_cov_157,94.435,2408,100,19,70,2466,2465,81,0,3674,2396,2384
25267,Nsylvestris_NODE_6607_length_2641_cov_154,Ntome_NODE_7912_length_2504_cov_244,94.208,2210,107,9,204,2398,2284,81,0,3352,2194,2203
25309,Nsylvestris_NODE_6621_length_2638_cov_188,Ntome_NODE_8410_length_2425_cov_185,96.089,2327,76,9,222,2541,2319,1,0,3779,2319,2318
25356,Nsylvestris_NODE_6633_length_2636_cov_207,Ntome_NODE_7544_length_2564_cov_121,93.93,2356,121,10,113,2454,173,2520,0,3539,2341,2347
25357,Nsylvestris_NODE_6634_length_2636_cov_172,Ntome_NODE_6732_length_2706_cov_250,94.319,2658,101,29,1,2636,2684,55,0,4026,2635,2629
25457,Nsylvestris_NODE_6664_length_2631_cov_136,Ntome_NODE_6628_length_2724_cov_251,91.504,2554,134,34,49,2566,2547,41,0,3437,2517,2506
25596,Nsylvestris_NODE_6710_length_2620_cov_53,Ntome_NODE_8963_length_2344_cov_12,94.062,2223,115,8,98,2319,2266,60,0,3358,2221,2206
25597,Nsylvestris_NODE_6711_length_2620_cov_28,Ntome_NODE_4317_length_3256_cov_116,95.25,2463,107,2,168,2620,3205,743,0,3892,2452,2462
25647,Nsylvestris_NODE_6726_length_2617_cov_36,Ntome_NODE_7753_length_2532_cov_79,94.261,2457,94,23,185,2617,66,2499,0,3712,2432,2433
25766,Nsylvestris_NODE_6761_length_2611_cov_169,Ntome_NODE_14374_length_1698_cov_100,94.745,1256,66,0,1332,2587,1258,3,0,1954,1255,1255
25796,Nsylvestris_NODE_6772_length_2609_cov_44,Ntome_NODE_6619_length_2726_cov_40,94.045,2351,128,9,138,2480,328,2674,0,3555,2342,2346
25847,Nsylvestris_NODE_6789_length_2605_cov_142,Ntome_NODE_8004_length_2490_cov_248,94.335,2383,107,13,67,2423,2381,1,0,3627,2356,2380
25959,Nsylvestris_NODE_6817_length_2601_cov_33,Ntome_NODE_9385_length_2284_cov_66,96.295,2159,65,6,455,2599,2279,122,0,3530,2144,2157
26006,Nsylvestris_NODE_6830_length_2598_cov_165,Ntome_NODE_6991_length_2656_cov_173,94.315,2533,116,10,37,2554,1,2520,0,3855,2517,2519
26091,Nsylvestris_NODE_6854_length_2593_cov_232,Ntome_NODE_7832_length_2518_cov_269,94.047,2503,111,9,88,2584,48,2518,0,3762,2496,2470
26126,Nsylvestris_NODE_6864_length_2592_cov_57,Ntome_NODE_18113_length_1349_cov_149,85.088,456,50,7,1615,2069,503,65,6.14E-125,449,454,438
26156,Nsylvestris_NODE_6877_length_2588_cov_231,Ntome_NODE_4606_length_3181_cov_254,95.875,2570,76,10,3,2548,498,3061,0,4132,2545,2563
26209,Nsylvestris_NODE_6894_length_2586_cov_205,Ntome_NODE_6021_length_2843_cov_285,96.331,2589,91,3,1,2586,2831,244,0,4252,2585,2587
26306,Nsylvestris_NODE_6921_length_2582_cov_16,Ntome_NODE_8032_length_2486_cov_44,93.224,2450,101,21,1,2419,2462,47,0,3544,2418,2415
26337,Nsylvestris_NODE_6928_length_2580_cov_228,Ntome_NODE_6879_length_2678_cov_254,95.624,2582,84,11,1,2562,2578,6,0,4115,2561,2572
26408,Nsylvestris_NODE_6950_length_2577_cov_58,Ntome_NODE_7332_length_2598_cov_59,94.941,2530,122,4,52,2577,2598,71,0,3958,2525,2527
26627,Nsylvestris_NODE_7016_length_2567_cov_108,Ntome_NODE_6481_length_2751_cov_246,96.003,2527,77,14,51,2562,83,2600,0,4085,2511,2517
26706,Nsylvestris_NODE_7042_length_2563_cov_31,Ntome_NODE_8921_length_2351_cov_30,95.389,2342,88,8,135,2468,2351,22,0,3709,2333,2329
26812,Nsylvestris_NODE_7075_length_2558_cov_132,Ntome_NODE_6605_length_2729_cov_185,97.654,2558,55,2,1,2558,2594,42,0,4386,2557,2552
26912,Nsylvestris_NODE_7103_length_2553_cov_97,Ntome_NODE_7707_length_2539_cov_45,96.229,2466,76,9,49,2505,2458,1,0,4023,2456,2457
26967,Nsylvestris_NODE_7120_length_2550_cov_62,Ntome_NODE_16637_length_1483_cov_14,97.367,1481,39,0,689,2169,1483,3,0,2519,1480,1480
26971,Nsylvestris_NODE_7122_length_2550_cov_45,Ntome_NODE_7168_length_2628_cov_84,96.471,2550,78,3,4,2550,2543,3,0,4200,2546,2540
27016,Nsylvestris_NODE_7133_length_2549_cov_20,Ntome_NODE_6426_length_2762_cov_71,96.4,2500,86,2,46,2545,2654,159,0,4115,2499,2495
27049,Nsylvestris_NODE_7142_length_2546_cov_202,Ntome_NODE_10173_length_2174_cov_284,94.214,2022,75,21,446,2433,106,2119,0,3048,1987,2013
27140,Nsylvestris_NODE_7167_length_2540_cov_216,Ntome_NODE_7293_length_2605_cov_292,96.697,2452,42,10,30,2469,1,2425,0,4043,2439,2424
27220,Nsylvestris_NODE_7194_length_2536_cov_40,Ntome_NODE_13526_length_1784_cov_3,92.999,1814,92,23,553,2361,1,1784,0,2614,1808,1783
27268,Nsylvestris_NODE_7208_length_2532_cov_183,Ntome_NODE_7407_length_2584_cov_243,95.474,2541,58,25,11,2508,2532,6,0,4002,2497,2526
27283,Nsylvestris_NODE_7213_length_2531_cov_226,Ntome_NODE_7601_length_2553_cov_294,96.862,2390,62,6,105,2484,23,2409,0,3986,2379,2386
27322,Nsylvestris_NODE_7227_length_2530_cov_64,Ntome_NODE_7926_length_2502_cov_72,97.889,2511,43,4,19,2528,2502,1,0,4335,2509,2501
27389,Nsylvestris_NODE_7249_length_2527_cov_102,Ntome_NODE_19809_length_1209_cov_141,91.803,1159,63,14,1367,2519,50,1182,0,1585,1152,1132
27397,Nsylvestris_NODE_7252_length_2526_cov_201,Ntome_NODE_8019_length_2488_cov_296,95.452,2199,95,2,132,2325,239,2437,0,3502,2193,2198
27527,Nsylvestris_NODE_7287_length_2521_cov_103,Ntome_NODE_8058_length_2482_cov_96,95.395,2454,72,19,29,2469,2431,6,0,3868,2440,2425
27597,Nsylvestris_NODE_7307_length_2518_cov_222,Ntome_NODE_7822_length_2520_cov_288,93.783,2445,116,16,1,2436,2474,57,0,3640,2435,2417
27598,Nsylvestris_NODE_7308_length_2518_cov_219,Ntome_NODE_8262_length_2447_cov_291,95.562,2321,59,6,40,2335,31,2332,0,3675,2295,2301
27655,Nsylvestris_NODE_7327_length_2516_cov_59,Ntome_NODE_8091_length_2476_cov_122,97.217,2479,63,2,1,2479,2473,1,0,4191,2478,2472
27673,Nsylvestris_NODE_7333_length_2515_cov_87,Ntome_NODE_19317_length_1250_cov_251,94.956,1031,47,1,116,1146,64,1089,0,1611,1030,1025
27713,Nsylvestris_NODE_7346_length_2513_cov_190,Ntome_NODE_8466_length_2417_cov_269,94.659,2378,76,23,125,2476,32,2384,0,3640,2351,2352
27950,Nsylvestris_NODE_7414_length_2502_cov_199,Ntome_NODE_7749_length_2533_cov_71,95.376,2422,89,11,37,2439,2418,1,0,3831,2402,2417
27969,Nsylvestris_NODE_7420_length_2501_cov_169,Ntome_NODE_5957_length_2859_cov_229,97.144,2451,47,3,53,2492,83,2521,0,4117,2439,2438
28085,Nsylvestris_NODE_7456_length_2494_cov_226,Ntome_NODE_8772_length_2374_cov_104,95.487,2393,78,12,90,2476,6,2374,0,3794,2386,2368
28209,Nsylvestris_NODE_7494_length_2486_cov_172,Ntome_NODE_7992_length_2491_cov_283,95.52,2232,82,7,1,2217,125,2353,0,3552,2216,2228
28306,Nsylvestris_NODE_7527_length_2481_cov_184,Ntome_NODE_8128_length_2471_cov_218,94.408,2414,67,28,32,2410,41,2421,0,3648,2378,2380
28409,Nsylvestris_NODE_7556_length_2476_cov_198,Ntome_NODE_8140_length_2469_cov_257,96.907,2425,59,11,1,2412,2469,48,0,4048,2411,2421
28574,Nsylvestris_NODE_7601_length_2470_cov_221,Ntome_NODE_7446_length_2578_cov_247,97.743,2348,41,6,110,2449,2349,6,0,4032,2339,2343
28611,Nsylvestris_NODE_7616_length_2468_cov_210,Ntome_NODE_7678_length_2544_cov_195,94.652,2431,95,13,3,2410,49,2467,0,3736,2407,2418
28755,Nsylvestris_NODE_7661_length_2459_cov_170,Ntome_NODE_7557_length_2562_cov_160,94.53,2468,109,15,14,2459,39,2502,0,3786,2445,2463
28759,Nsylvestris_NODE_7663_length_2459_cov_77,Ntome_NODE_10283_length_2158_cov_191,95.952,2100,67,6,372,2459,52,2145,0,3391,2087,2093
28776,Nsylvestris_NODE_7669_length_2458_cov_60,Ntome_NODE_20194_length_1177_cov_134,94.316,1038,52,2,52,1089,52,1082,0,1583,1037,1030
28797,Nsylvestris_NODE_7678_length_2457_cov_94,Ntome_NODE_9150_length_2318_cov_71,94.895,2057,75,14,47,2086,2265,222,0,3190,2039,2043
28845,Nsylvestris_NODE_7691_length_2454_cov_166,Ntome_NODE_13799_length_1758_cov_9,96.016,1757,70,0,496,2252,2,1758,0,2857,1756,1756
28888,Nsylvestris_NODE_7706_length_2452_cov_78,Ntome_NODE_8757_length_2377_cov_65,95.298,2382,107,4,67,2448,1,2377,0,3773,2381,2376
28905,Nsylvestris_NODE_7711_length_2451_cov_96,Ntome_NODE_9874_length_2216_cov_81,96.798,2186,51,4,64,2231,2216,32,0,3631,2167,2184
29088,Nsylvestris_NODE_7763_length_2443_cov_162,Ntome_NODE_8043_length_2484_cov_270,95.077,2417,85,6,4,2420,2383,1,0,3773,2416,2382
29118,Nsylvestris_NODE_7772_length_2442_cov_115,Ntome_NODE_8295_length_2442_cov_147,96.352,2111,73,2,3,2113,34,2140,0,3469,2110,2106
29300,Nsylvestris_NODE_7826_length_2433_cov_75,Ntome_NODE_7918_length_2504_cov_111,95.74,2418,62,15,45,2423,2417,2,0,3856,2378,2415
29335,Nsylvestris_NODE_7838_length_2430_cov_207,Ntome_NODE_8902_length_2353_cov_289,94.418,2096,108,6,290,2380,200,2291,0,3214,2090,2091
29395,Nsylvestris_NODE_7856_length_2427_cov_74,Ntome_NODE_7804_length_2524_cov_132,91.069,2497,120,40,1,2424,2493,27,0,3280,2423,2466
29446,Nsylvestris_NODE_7871_length_2425_cov_207,Ntome_NODE_12112_length_1943_cov_178,97.745,1951,33,4,14,1961,1943,1,0,3349,1947,1942
29470,Nsylvestris_NODE_7879_length_2424_cov_112,Ntome_NODE_10587_length_2122_cov_56,95.724,2128,85,1,217,2344,2122,1,0,3421,2127,2121
29475,Nsylvestris_NODE_7881_length_2423_cov_225,Ntome_NODE_8997_length_2339_cov_263,96.898,2353,47,8,79,2423,2338,4,0,3917,2344,2334
29515,Nsylvestris_NODE_7894_length_2422_cov_99,Ntome_NODE_6411_length_2765_cov_113,94.768,2389,66,10,37,2379,1,2376,0,3664,2342,2375
29560,Nsylvestris_NODE_7911_length_2418_cov_228,Ntome_NODE_8018_length_2488_cov_298,94.826,2358,93,18,34,2367,2413,61,0,3651,2333,2352
29566,Nsylvestris_NODE_7914_length_2418_cov_82,Ntome_NODE_8240_length_2453_cov_182,97.358,1930,51,0,349,2278,2262,333,0,3282,1929,1929
29630,Nsylvestris_NODE_7931_length_2415_cov_20,Ntome_NODE_9949_length_2206_cov_6,95.188,2203,102,2,198,2396,1,2203,0,3478,2198,2202
29640,Nsylvestris_NODE_7935_length_2414_cov_105,Ntome_NODE_36910_length_313_cov_3,93.311,299,19,1,109,407,313,16,3.44E-122,440,298,297
29678,Nsylvestris_NODE_7948_length_2412_cov_219,Ntome_NODE_7743_length_2533_cov_286,97.703,2394,49,4,22,2409,120,2513,0,4111,2387,2393
29746,Nsylvestris_NODE_7968_length_2410_cov_97,Ntome_NODE_7200_length_2622_cov_120,96.599,2411,71,8,1,2408,2593,191,0,3988,2407,2402
29750,Nsylvestris_NODE_7971_length_2409_cov_199,Ntome_NODE_7085_length_2641_cov_248,95.525,2324,82,13,37,2343,2588,270,0,3696,2306,2318
29812,Nsylvestris_NODE_7991_length_2405_cov_125,Ntome_NODE_8314_length_2440_cov_110,96.077,2396,68,10,19,2405,2440,62,0,3880,2386,2378
29816,Nsylvestris_NODE_7993_length_2405_cov_45,Ntome_NODE_14001_length_1738_cov_17,97.296,1738,42,4,296,2031,1,1735,0,2944,1735,1734
29842,Nsylvestris_NODE_8003_length_2403_cov_123,Ntome_NODE_13346_length_1803_cov_125,94.814,1832,60,12,520,2347,1803,3,0,2824,1827,1800
29933,Nsylvestris_NODE_8030_length_2398_cov_130,Ntome_NODE_10230_length_2166_cov_32,92.801,2167,137,8,122,2270,2166,1,0,3120,2148,2165
30024,Nsylvestris_NODE_8061_length_2393_cov_40,Ntome_NODE_6424_length_2762_cov_236,95.596,2384,89,10,1,2382,2610,241,0,3807,2381,2369
30052,Nsylvestris_NODE_8070_length_2392_cov_29,Ntome_NODE_18536_length_1313_cov_10,92.639,1345,67,8,402,1746,1313,1,0,1906,1344,1312
30141,Nsylvestris_NODE_8099_length_2387_cov_188,Ntome_NODE_11972_length_1961_cov_180,94.027,1825,82,9,264,2067,55,1873,0,2741,1803,1818
30189,Nsylvestris_NODE_8117_length_2385_cov_86,Ntome_NODE_24767_length_876_cov_152,96.257,668,24,1,1633,2300,667,1,0,1094,667,666
30210,Nsylvestris_NODE_8123_length_2384_cov_47,Ntome_NODE_17910_length_1365_cov_231,96.524,633,22,0,1546,2178,995,363,0,1048,632,632
30220,Nsylvestris_NODE_8128_length_2383_cov_172,Ntome_NODE_7797_length_2525_cov_226,94.256,2385,121,10,3,2383,140,2512,0,3631,2380,2372
30277,Nsylvestris_NODE_8146_length_2381_cov_140,Ntome_NODE_4733_length_3152_cov_178,95.742,2372,88,4,20,2381,2943,575,0,3808,2361,2368
30304,Nsylvestris_NODE_8155_length_2379_cov_208,Ntome_NODE_8287_length_2443_cov_283,95.354,2389,77,16,5,2379,2369,1,0,3766,2374,2368
30337,Nsylvestris_NODE_8166_length_2376_cov_75,Ntome_NODE_6705_length_2713_cov_131,92.527,2355,129,14,46,2371,276,2612,0,3330,2325,2336
30347,Nsylvestris_NODE_8170_length_2375_cov_201,Ntome_NODE_8227_length_2454_cov_283,96.119,2190,79,4,188,2375,2408,223,0,3568,2187,2185
30368,Nsylvestris_NODE_8175_length_2375_cov_65,Ntome_NODE_8166_length_2465_cov_233,95.398,2347,95,9,31,2373,2382,45,0,3723,2342,2337
30409,Nsylvestris_NODE_8193_length_2372_cov_193,Ntome_NODE_33453_length_449_cov_4,99.777,449,1,0,966,1414,1,449,0,824,448,448
30410,Nsylvestris_NODE_8194_length_2372_cov_193,Ntome_NODE_7933_length_2500_cov_155,94.996,2378,85,17,3,2369,2363,9,0,3701,2366,2354
30601,Nsylvestris_NODE_8256_length_2362_cov_153,Ntome_NODE_11624_length_2000_cov_211,88.992,1944,109,46,41,1938,116,2000,0,2307,1897,1884
30680,Nsylvestris_NODE_8280_length_2358_cov_42,Ntome_NODE_11562_length_2007_cov_28,77.778,225,35,8,791,1013,766,977,3.84E-27,124,222,211
30763,Nsylvestris_NODE_8308_length_2354_cov_136,Ntome_NODE_8941_length_2347_cov_142,93.498,2307,97,24,3,2294,2345,77,0,3380,2291,2268
30801,Nsylvestris_NODE_8320_length_2353_cov_31,Ntome_NODE_35203_length_366_cov_5,88.503,374,23,6,1898,2271,366,13,1.56E-120,435,373,353
30805,Nsylvestris_NODE_8322_length_2352_cov_223,Ntome_NODE_10457_length_2137_cov_295,97.685,1944,36,1,170,2113,203,2137,0,3332,1943,1934
30870,Nsylvestris_NODE_8341_length_2349_cov_221,Ntome_NODE_9370_length_2286_cov_292,96.792,2213,54,8,141,2348,2224,24,0,3677,2207,2200
30876,Nsylvestris_NODE_8344_length_2349_cov_195,Ntome_NODE_7973_length_2494_cov_227,94.789,2303,91,12,1,2292,2424,140,0,3561,2291,2284
30960,Nsylvestris_NODE_8372_length_2345_cov_18,Ntome_NODE_9482_length_2272_cov_18,92.391,1945,121,17,374,2301,312,2246,0,2747,1927,1934
31032,Nsylvestris_NODE_8392_length_2342_cov_97,Ntome_NODE_9885_length_2215_cov_87,93.579,2087,129,3,102,2187,2135,53,0,3107,2085,2082
31106,Nsylvestris_NODE_8416_length_2337_cov_65,Ntome_NODE_8553_length_2406_cov_53,89.104,670,38,8,1501,2144,939,279,0,800,643,660
31277,Nsylvestris_NODE_8468_length_2330_cov_23,Ntome_NODE_7031_length_2650_cov_79,95.662,2236,88,4,46,2278,2230,1,0,3583,2232,2229
31387,Nsylvestris_NODE_8510_length_2323_cov_142,Ntome_NODE_8778_length_2373_cov_184,91.942,2358,131,31,1,2323,28,2361,0,3247,2322,2333
31399,Nsylvestris_NODE_8514_length_2322_cov_196,Ntome_NODE_10699_length_2106_cov_284,92.449,2013,99,25,171,2155,51,2038,0,2826,1984,1987
31457,Nsylvestris_NODE_8532_length_2321_cov_28,Ntome_NODE_10935_length_2082_cov_14,95.926,2111,48,8,201,2302,2082,1,0,3387,2101,2081
31686,Nsylvestris_NODE_8608_length_2308_cov_49,Ntome_NODE_14042_length_1734_cov_9,91.806,1672,132,3,501,2171,4,1671,0,2324,1670,1667
31719,Nsylvestris_NODE_8619_length_2306_cov_217,Ntome_NODE_7076_length_2642_cov_288,94.73,2258,112,3,48,2305,2284,34,0,3504,2257,2250
31735,Nsylvestris_NODE_8626_length_2306_cov_35,Ntome_NODE_38256_length_283_cov_4,97.509,281,7,0,958,1238,283,3,1.94E-134,481,280,280
31761,Nsylvestris_NODE_8635_length_2304_cov_28,Ntome_NODE_9242_length_2303_cov_119,94.228,2183,84,14,10,2167,63,2228,0,3295,2157,2165
31863,Nsylvestris_NODE_8669_length_2298_cov_125,Ntome_NODE_10687_length_2108_cov_224,94.464,2023,95,6,237,2243,2059,38,0,3099,2006,2021
32114,Nsylvestris_NODE_8747_length_2288_cov_224,Ntome_NODE_10232_length_2165_cov_309,96.006,2103,80,2,190,2288,2103,1,0,3415,2098,2102
32175,Nsylvestris_NODE_8768_length_2285_cov_10,Ntome_NODE_8756_length_2377_cov_97,96.435,2188,77,1,98,2285,123,2309,0,3607,2187,2186
32186,Nsylvestris_NODE_8772_length_2284_cov_101,Ntome_NODE_13918_length_1745_cov_18,95.528,1744,68,4,432,2166,1745,3,0,2780,1734,1742
32213,Nsylvestris_NODE_8782_length_2282_cov_141,Ntome_NODE_9198_length_2308_cov_253,96.251,2214,74,3,23,2236,1,2205,0,3620,2213,2204
32276,Nsylvestris_NODE_8803_length_2279_cov_69,Ntome_NODE_9089_length_2325_cov_32,95.386,1734,69,5,551,2277,1830,101,0,2748,1726,1729
32345,Nsylvestris_NODE_8824_length_2276_cov_16,Ntome_NODE_36521_length_324_cov_2,97.368,228,6,0,2049,2276,313,86,1.19E-106,388,227,227
32357,Nsylvestris_NODE_8828_length_2275_cov_193,Ntome_NODE_9044_length_2331_cov_289,95.149,2247,105,3,3,2246,38,2283,0,3542,2243,2245
32412,Nsylvestris_NODE_8847_length_2273_cov_24,Ntome_NODE_9273_length_2300_cov_31,95.679,2268,85,5,8,2273,10,2266,0,3633,2265,2256
32429,Nsylvestris_NODE_8854_length_2272_cov_17,Ntome_NODE_33429_length_450_cov_4,93.612,454,18,3,270,721,6,450,0,667,451,444
32446,Nsylvestris_NODE_8860_length_2273_cov_145,Ntome_NODE_11154_length_2054_cov_216,93.414,1822,110,7,167,1979,1843,23,0,2691,1812,1820
32447,Nsylvestris_NODE_8861_length_2270_cov_67,Ntome_NODE_39817_length_251_cov_4,90.98,255,17,3,914,1168,2,250,1.21E-91,339,254,248
32485,Nsylvestris_NODE_8875_length_2267_cov_201,Ntome_NODE_14866_length_1647_cov_277,95.635,1535,53,10,694,2222,97,1623,0,2451,1528,1526
32494,Nsylvestris_NODE_8878_length_2267_cov_80,Ntome_NODE_7977_length_2494_cov_137,95.418,2226,86,10,4,2217,6,2227,0,3531,2213,2221
32549,Nsylvestris_NODE_8893_length_2265_cov_49,Ntome_NODE_8633_length_2394_cov_126,97.071,2219,63,2,1,2218,2293,76,0,3736,2217,2217
32586,Nsylvestris_NODE_8906_length_2263_cov_90,Ntome_NODE_9338_length_2291_cov_49,97.098,2240,64,1,21,2260,1,2239,0,3775,2239,2238
32830,Nsylvestris_NODE_8988_length_2253_cov_11,Ntome_NODE_37215_length_306_cov_3,94.578,166,9,0,94,259,166,1,3.47E-67,257,165,165
32920,Nsylvestris_NODE_9015_length_2249_cov_160,Ntome_NODE_14261_length_1709_cov_223,92.641,1685,84,15,125,1776,32,1709,0,2388,1651,1677
32921,Nsylvestris_NODE_9016_length_2249_cov_145,Ntome_NODE_11023_length_2070_cov_16,94.879,2070,85,7,89,2138,2069,1,0,3216,2049,2068
