,Query.seq.ID,Subject.seq.ID,X.ID,Alignment.length,X..mismatches,X..gap.openings,start.in.query,end.in.query,start.in.subject,end.in.subject,evalue,bitscore,match.length.query,match.length.subject
24377,Ntome_NODE_6363_length_2775_cov_39,Nsylvestris_NODE_32125_length_388_cov_195,93.651,315,19,1,73,386,367,53,4.71E-131,470,313,314
24431,Ntome_NODE_6383_length_2770_cov_221,Nsylvestris_NODE_4753_length_3033_cov_126,93.897,2507,145,5,216,2718,2544,42,0,3775,2502,2502
24455,Ntome_NODE_6392_length_2769_cov_86,Nsylvestris_NODE_6326_length_2693_cov_67,94.059,2693,134,9,8,2695,22,2693,0,4063,2687,2671
24511,Ntome_NODE_6411_length_2765_cov_113,Nsylvestris_NODE_7894_length_2422_cov_99,94.768,2389,66,10,1,2376,37,2379,0,3664,2375,2342
24546,Ntome_NODE_6424_length_2762_cov_236,Nsylvestris_NODE_8061_length_2393_cov_40,95.596,2384,89,10,241,2610,2382,1,0,3807,2369,2381
24552,Ntome_NODE_6426_length_2762_cov_71,Nsylvestris_NODE_7133_length_2549_cov_20,96.4,2500,86,2,159,2654,2545,46,0,4115,2495,2499
24717,Ntome_NODE_6481_length_2751_cov_246,Nsylvestris_NODE_7016_length_2567_cov_108,96.003,2527,77,14,83,2600,51,2562,0,4085,2517,2511
24946,Ntome_NODE_6543_length_2739_cov_285,Nsylvestris_NODE_5751_length_2810_cov_131,94.39,2674,118,9,46,2700,150,2810,0,4078,2654,2660
24974,Ntome_NODE_6553_length_2738_cov_13,Nsylvestris_NODE_2934_length_3609_cov_15,95.642,2685,113,4,1,2684,2985,304,0,4307,2683,2681
25152,Ntome_NODE_6605_length_2729_cov_185,Nsylvestris_NODE_7075_length_2558_cov_132,97.654,2558,55,2,42,2594,2558,1,0,4386,2552,2557
25168,Ntome_NODE_6611_length_2728_cov_200,Nsylvestris_NODE_6572_length_2648_cov_59,95.51,2695,58,24,40,2718,1,2648,0,4248,2678,2647
25191,Ntome_NODE_6619_length_2726_cov_40,Nsylvestris_NODE_6772_length_2609_cov_44,94.045,2351,128,9,328,2674,138,2480,0,3555,2346,2342
25216,Ntome_NODE_6627_length_2724_cov_267,Nsylvestris_NODE_6293_length_2698_cov_227,96.813,2667,59,14,9,2666,2655,6,0,4431,2657,2649
25217,Ntome_NODE_6628_length_2724_cov_251,Nsylvestris_NODE_6664_length_2631_cov_136,91.504,2554,134,35,41,2547,2566,49,0,3437,2506,2517
25256,Ntome_NODE_6642_length_2722_cov_36,Nsylvestris_NODE_28366_length_611_cov_179,79.396,364,49,12,276,613,545,182,6.60E-60,233,337,363
25382,Ntome_NODE_6680_length_2716_cov_133,Nsylvestris_NODE_5814_length_2798_cov_95,96.502,2659,84,4,1,2654,47,2701,0,4386,2653,2654
25481,Ntome_NODE_6705_length_2713_cov_131,Nsylvestris_NODE_8166_length_2376_cov_75,92.527,2355,129,14,276,2612,46,2371,0,3330,2336,2325
25504,Ntome_NODE_6711_length_2712_cov_143,Nsylvestris_NODE_15358_length_1516_cov_56,92.686,752,26,11,1468,2200,401,1142,0,1057,732,741
25578,Ntome_NODE_6732_length_2706_cov_250,Nsylvestris_NODE_6634_length_2636_cov_172,94.319,2658,101,29,55,2684,2636,1,0,4026,2629,2635
25586,Ntome_NODE_6734_length_2706_cov_86,Nsylvestris_NODE_27369_length_657_cov_91,90.533,338,23,5,2,331,58,394,1.30E-121,438,329,336
25653,Ntome_NODE_6755_length_2703_cov_38,Nsylvestris_NODE_6060_length_2747_cov_34,94.205,2709,132,8,8,2701,1,2699,0,4109,2693,2698
25685,Ntome_NODE_6768_length_2700_cov_53,Nsylvestris_NODE_11462_length_1935_cov_16,97.09,1821,51,2,221,2039,1,1821,0,3068,1818,1820
25721,Ntome_NODE_6778_length_2698_cov_63,Nsylvestris_NODE_6208_length_2715_cov_79,93.129,2707,166,7,1,2698,18,2713,0,3951,2697,2695
25879,Ntome_NODE_6821_length_2690_cov_145,Nsylvestris_NODE_5960_length_2768_cov_59,94.819,2683,110,15,1,2670,19,2685,0,4157,2669,2666
25934,Ntome_NODE_6836_length_2687_cov_206,Nsylvestris_NODE_9808_length_2139_cov_50,93.988,2129,94,15,43,2143,1,2123,0,3192,2100,2122
25961,Ntome_NODE_6844_length_2686_cov_194,Nsylvestris_NODE_5950_length_2769_cov_206,96.426,2686,70,13,1,2683,2732,70,0,4405,2682,2662
25978,Ntome_NODE_6849_length_2685_cov_119,Nsylvestris_NODE_6038_length_2753_cov_209,95.303,2661,111,3,2,2653,2734,79,0,4209,2651,2655
26035,Ntome_NODE_6868_length_2682_cov_13,Nsylvestris_NODE_35752_length_278_cov_5,94.619,223,11,1,2460,2682,1,222,2.88E-93,344,222,221
26070,Ntome_NODE_6879_length_2678_cov_254,Nsylvestris_NODE_6928_length_2580_cov_228,95.624,2582,84,11,6,2578,2562,1,0,4115,2572,2561
26120,Ntome_NODE_6895_length_2675_cov_282,Nsylvestris_NODE_6289_length_2699_cov_224,95.133,2630,121,5,1,2624,2668,40,0,4141,2623,2628
26315,Ntome_NODE_6956_length_2657_cov_203,Nsylvestris_NODE_5504_length_2861_cov_158,97.158,2604,64,6,2,2598,102,2702,0,4390,2596,2600
26316,Ntome_NODE_6957_length_2662_cov_108,Nsylvestris_NODE_6341_length_2690_cov_235,95.884,2648,68,17,15,2637,17,2648,0,4248,2622,2631
26420,Ntome_NODE_6989_length_2657_cov_91,Nsylvestris_NODE_15588_length_1492_cov_23,94.58,1439,32,15,35,1443,1491,69,0,2183,1408,1422
26425,Ntome_NODE_6991_length_2656_cov_173,Nsylvestris_NODE_6830_length_2598_cov_165,94.315,2533,116,10,1,2520,37,2554,0,3855,2519,2517
26528,Ntome_NODE_7022_length_2652_cov_36,Nsylvestris_NODE_5729_length_2816_cov_153,95.71,2611,110,2,4,2614,2612,4,0,4200,2610,2608
26554,Ntome_NODE_7031_length_2650_cov_79,Nsylvestris_NODE_8468_length_2330_cov_23,95.662,2236,88,4,1,2230,2278,46,0,3583,2229,2232
26654,Ntome_NODE_7062_length_2645_cov_35,Nsylvestris_NODE_10288_length_2077_cov_159,95.06,2004,82,7,350,2343,2039,43,0,3136,1993,1996
26662,Ntome_NODE_7064_length_2644_cov_287,Nsylvestris_NODE_6400_length_2680_cov_156,96.227,2465,93,0,54,2518,2471,7,0,4037,2464,2464
26694,Ntome_NODE_7076_length_2642_cov_288,Nsylvestris_NODE_8619_length_2306_cov_217,94.73,2258,112,3,34,2284,2305,48,0,3504,2250,2257
26721,Ntome_NODE_7084_length_2642_cov_14,Nsylvestris_NODE_4312_length_3147_cov_26,92.768,2641,188,3,5,2642,434,3074,0,3816,2637,2640
26722,Ntome_NODE_7085_length_2641_cov_248,Nsylvestris_NODE_7971_length_2409_cov_199,95.709,2307,81,11,283,2588,2326,37,0,3696,2305,2289
26935,Ntome_NODE_7154_length_2630_cov_20,Nsylvestris_NODE_5536_length_2855_cov_36,95.404,2633,117,3,1,2630,124,2755,0,4189,2629,2631
26971,Ntome_NODE_7168_length_2628_cov_84,Nsylvestris_NODE_7122_length_2550_cov_45,96.436,2553,79,3,3,2546,2550,1,0,4200,2543,2549
27006,Ntome_NODE_7180_length_2625_cov_161,Nsylvestris_NODE_5490_length_2864_cov_89,95.946,2590,84,8,1,2577,28,2609,0,4181,2576,2581
27079,Ntome_NODE_7200_length_2622_cov_120,Nsylvestris_NODE_7968_length_2410_cov_97,96.749,2399,67,8,203,2593,2396,1,0,3988,2390,2395
27196,Ntome_NODE_7234_length_2617_cov_189,Nsylvestris_NODE_6138_length_2728_cov_155,93.953,2580,126,20,13,2573,120,2688,0,3873,2560,2568
27291,Ntome_NODE_7262_length_2611_cov_228,Nsylvestris_NODE_6437_length_2671_cov_158,93.89,2553,127,15,60,2605,2534,4,0,3823,2545,2530
27393,Ntome_NODE_7293_length_2605_cov_292,Nsylvestris_NODE_7167_length_2540_cov_216,96.697,2452,42,10,1,2425,30,2469,0,4043,2424,2439
27509,Ntome_NODE_7325_length_2600_cov_62,Nsylvestris_NODE_26823_length_682_cov_9,92.371,603,30,2,95,685,84,682,0,845,590,598
27528,Ntome_NODE_7332_length_2598_cov_59,Nsylvestris_NODE_6950_length_2577_cov_58,94.941,2530,122,4,71,2598,2577,52,0,3958,2527,2525
27570,Ntome_NODE_7346_length_2595_cov_137,Nsylvestris_NODE_6085_length_2741_cov_95,94.636,2442,59,19,148,2580,2380,2,0,3718,2432,2378
27571,Ntome_NODE_7347_length_2595_cov_137,Nsylvestris_NODE_9780_length_2143_cov_111,93.372,2052,73,19,5,2013,2,2033,0,2977,2008,2031
27627,Ntome_NODE_7365_length_2592_cov_69,Nsylvestris_NODE_17237_length_1337_cov_135,91.736,1319,80,5,1159,2451,1337,22,0,1805,1292,1315
27732,Ntome_NODE_7400_length_2585_cov_99,Nsylvestris_NODE_6201_length_2717_cov_44,97.297,2368,55,2,215,2573,348,2715,0,4010,2358,2367
27765,Ntome_NODE_7407_length_2584_cov_243,Nsylvestris_NODE_7208_length_2532_cov_183,95.474,2541,58,25,6,2532,2508,11,0,4002,2526,2497
27874,Ntome_NODE_7446_length_2578_cov_247,Nsylvestris_NODE_7601_length_2470_cov_221,97.743,2348,41,6,6,2349,2449,110,0,4032,2343,2339
27938,Ntome_NODE_7466_length_2575_cov_189,Nsylvestris_NODE_5777_length_2805_cov_192,94.635,2535,112,12,1,2522,59,2582,0,3906,2521,2523
28091,Ntome_NODE_7509_length_2570_cov_45,Nsylvestris_NODE_5453_length_2873_cov_23,95.932,2286,92,1,81,2366,2870,586,0,3705,2285,2284
28133,Ntome_NODE_7520_length_2567_cov_157,Nsylvestris_NODE_6604_length_2641_cov_186,94.502,2401,100,18,86,2465,2459,70,0,3674,2379,2389
28174,Ntome_NODE_7536_length_2565_cov_33,Nsylvestris_NODE_4443_length_3111_cov_80,90.25,1159,94,13,1005,2154,1185,37,0,1496,1149,1148
28176,Ntome_NODE_7538_length_2564_cov_290,Nsylvestris_NODE_14496_length_1600_cov_212,97.878,1555,27,4,971,2521,45,1597,0,2684,1550,1552
28194,Ntome_NODE_7544_length_2564_cov_121,Nsylvestris_NODE_6633_length_2636_cov_207,93.93,2356,121,10,173,2520,113,2454,0,3539,2347,2341
28240,Ntome_NODE_7557_length_2562_cov_160,Nsylvestris_NODE_7661_length_2459_cov_170,94.53,2468,109,15,39,2502,14,2459,0,3786,2463,2445
28360,Ntome_NODE_7601_length_2553_cov_294,Nsylvestris_NODE_7213_length_2531_cov_226,96.862,2390,62,6,23,2409,105,2484,0,3986,2386,2379
28398,Ntome_NODE_7611_length_2552_cov_257,Nsylvestris_NODE_11637_length_1914_cov_193,96.918,1882,41,11,669,2541,1874,1,0,3138,1872,1873
28614,Ntome_NODE_7678_length_2544_cov_195,Nsylvestris_NODE_7616_length_2468_cov_210,94.652,2431,95,13,49,2467,3,2410,0,3736,2418,2407
28672,Ntome_NODE_7695_length_2542_cov_13,Nsylvestris_NODE_24418_length_806_cov_10,88.235,544,60,4,1386,1927,1,542,0,647,541,541
28703,Ntome_NODE_7707_length_2539_cov_45,Nsylvestris_NODE_7103_length_2553_cov_97,96.301,2460,74,9,7,2458,2499,49,0,4023,2451,2450
28743,Ntome_NODE_7722_length_2537_cov_221,Nsylvestris_NODE_20048_length_1098_cov_98,92.844,1118,40,11,1303,2400,1,1098,0,1585,1097,1097
28770,Ntome_NODE_7730_length_2536_cov_106,Nsylvestris_NODE_16587_length_1392_cov_166,95.426,962,41,1,97,1055,1342,381,0,1530,958,961
28807,Ntome_NODE_7743_length_2533_cov_286,Nsylvestris_NODE_7948_length_2412_cov_219,97.703,2394,49,4,120,2513,22,2409,0,4111,2393,2387
28821,Ntome_NODE_7749_length_2533_cov_71,Nsylvestris_NODE_7414_length_2502_cov_199,95.376,2422,89,11,1,2418,2439,37,0,3831,2417,2402
28836,Ntome_NODE_7753_length_2532_cov_79,Nsylvestris_NODE_6726_length_2617_cov_36,94.261,2457,94,23,66,2499,185,2617,0,3712,2433,2432
28911,Ntome_NODE_7777_length_2528_cov_63,Nsylvestris_NODE_17195_length_1341_cov_9,92.068,1185,94,0,1205,2389,1185,1,0,1668,1184,1184
28973,Ntome_NODE_7797_length_2525_cov_226,Nsylvestris_NODE_8128_length_2383_cov_172,94.256,2385,121,10,140,2512,3,2383,0,3631,2372,2380
28990,Ntome_NODE_7804_length_2524_cov_132,Nsylvestris_NODE_7856_length_2427_cov_74,91.069,2497,120,40,27,2493,2424,1,0,3280,2466,2423
29052,Ntome_NODE_7822_length_2520_cov_288,Nsylvestris_NODE_7307_length_2518_cov_222,93.783,2445,116,16,57,2474,2436,1,0,3640,2417,2435
29082,Ntome_NODE_7832_length_2518_cov_269,Nsylvestris_NODE_6854_length_2593_cov_232,94.047,2503,111,9,48,2518,88,2584,0,3762,2470,2496
29339,Ntome_NODE_7912_length_2504_cov_244,Nsylvestris_NODE_6607_length_2641_cov_154,94.208,2210,107,8,81,2284,2398,204,0,3352,2203,2194
29359,Ntome_NODE_7918_length_2504_cov_111,Nsylvestris_NODE_7826_length_2433_cov_75,95.74,2418,62,15,2,2417,2423,45,0,3856,2415,2378
29381,Ntome_NODE_7926_length_2502_cov_72,Nsylvestris_NODE_7227_length_2530_cov_64,97.889,2511,43,4,1,2502,2528,19,0,4335,2501,2509
29399,Ntome_NODE_7933_length_2500_cov_155,Nsylvestris_NODE_8194_length_2372_cov_193,94.996,2378,85,17,9,2363,2369,3,0,3701,2354,2366
29447,Ntome_NODE_7948_length_2498_cov_283,Nsylvestris_NODE_35365_length_287_cov_4,94.138,290,14,1,1667,1956,1,287,1.19E-121,438,289,286
29528,Ntome_NODE_7973_length_2494_cov_227,Nsylvestris_NODE_8344_length_2349_cov_195,94.792,2304,89,13,140,2424,2292,1,0,3561,2284,2291
29540,Ntome_NODE_7977_length_2494_cov_137,Nsylvestris_NODE_8878_length_2267_cov_80,95.418,2226,86,10,6,2227,4,2217,0,3531,2221,2213
29584,Ntome_NODE_7992_length_2491_cov_283,Nsylvestris_NODE_7494_length_2486_cov_172,95.52,2232,82,7,125,2353,1,2217,0,3552,2228,2216
29618,Ntome_NODE_8004_length_2490_cov_248,Nsylvestris_NODE_6789_length_2605_cov_142,94.335,2383,107,13,1,2381,2423,67,0,3627,2380,2356
29673,Ntome_NODE_8018_length_2488_cov_298,Nsylvestris_NODE_7911_length_2418_cov_228,94.826,2358,93,18,61,2413,2367,34,0,3651,2352,2333
29674,Ntome_NODE_8019_length_2488_cov_296,Nsylvestris_NODE_7252_length_2526_cov_201,95.452,2199,95,2,239,2437,132,2325,0,3502,2198,2193
29717,Ntome_NODE_8032_length_2486_cov_44,Nsylvestris_NODE_6921_length_2582_cov_16,93.224,2450,101,21,47,2462,2419,1,0,3544,2415,2418
29746,Ntome_NODE_8043_length_2484_cov_270,Nsylvestris_NODE_7763_length_2443_cov_162,95.041,2420,86,6,1,2386,2420,1,0,3773,2385,2419
29796,Ntome_NODE_8058_length_2482_cov_96,Nsylvestris_NODE_7287_length_2521_cov_103,95.395,2454,72,19,6,2431,2469,29,0,3868,2425,2440
29818,Ntome_NODE_8065_length_2481_cov_122,Nsylvestris_NODE_6267_length_2704_cov_103,97.437,2068,51,2,308,2374,2073,7,0,3524,2066,2066
29894,Ntome_NODE_8091_length_2476_cov_122,Nsylvestris_NODE_7327_length_2516_cov_59,97.217,2479,63,2,1,2473,2479,1,0,4191,2472,2478
29909,Ntome_NODE_8096_length_2475_cov_190,Nsylvestris_NODE_9330_length_2203_cov_185,94.224,2095,88,15,222,2297,2127,47,0,3168,2075,2080
30010,Ntome_NODE_8128_length_2471_cov_218,Nsylvestris_NODE_7527_length_2481_cov_184,94.403,2412,71,26,41,2421,32,2410,0,3648,2380,2378
30050,Ntome_NODE_8140_length_2469_cov_257,Nsylvestris_NODE_7556_length_2476_cov_198,96.907,2425,59,11,48,2469,2412,1,0,4048,2421,2411
30126,Ntome_NODE_8166_length_2465_cov_233,Nsylvestris_NODE_8175_length_2375_cov_65,95.435,2344,94,9,48,2382,2370,31,0,3723,2334,2339
30274,Ntome_NODE_8211_length_2458_cov_236,Nsylvestris_NODE_3900_length_3268_cov_175,96.574,2306,51,11,6,2287,255,2556,0,3795,2281,2301
30330,Ntome_NODE_8227_length_2454_cov_283,Nsylvestris_NODE_8170_length_2375_cov_201,96.119,2190,79,4,223,2408,2375,188,0,3568,2185,2187
30378,Ntome_NODE_8240_length_2453_cov_182,Nsylvestris_NODE_7914_length_2418_cov_82,97.358,1930,51,0,333,2262,2278,349,0,3282,1929,1929
30441,Ntome_NODE_8262_length_2447_cov_291,Nsylvestris_NODE_7308_length_2518_cov_219,95.562,2321,59,6,31,2332,40,2335,0,3675,2301,2295
30527,Ntome_NODE_8287_length_2443_cov_283,Nsylvestris_NODE_8155_length_2379_cov_208,95.354,2389,77,16,1,2369,2379,5,0,3766,2368,2374
30549,Ntome_NODE_8295_length_2442_cov_147,Nsylvestris_NODE_7772_length_2442_cov_115,96.352,2111,73,2,34,2140,3,2113,0,3469,2106,2110
30609,Ntome_NODE_8314_length_2440_cov_110,Nsylvestris_NODE_7991_length_2405_cov_125,96.077,2396,68,10,62,2440,2405,19,0,3880,2378,2386
30630,Ntome_NODE_8321_length_2439_cov_131,Nsylvestris_NODE_15759_length_1487_cov_94,90.39,1436,63,32,851,2278,3,1371,0,1818,1427,1368
30688,Ntome_NODE_8339_length_2437_cov_11,Nsylvestris_NODE_6273_length_2703_cov_54,97.542,2360,58,0,2,2361,2629,270,0,4037,2359,2359
30920,Ntome_NODE_8410_length_2425_cov_185,Nsylvestris_NODE_6621_length_2638_cov_188,96.089,2327,76,9,1,2319,2541,222,0,3779,2318,2319
31038,Ntome_NODE_8450_length_2420_cov_178,Nsylvestris_NODE_13501_length_1706_cov_83,93.363,226,15,0,77,302,1698,1473,1.56E-90,335,225,225
31044,Ntome_NODE_8452_length_2420_cov_27,Nsylvestris_NODE_5180_length_2930_cov_155,95.82,2416,88,5,9,2420,2910,504,0,3890,2411,2406
31072,Ntome_NODE_8466_length_2417_cov_269,Nsylvestris_NODE_7346_length_2513_cov_190,94.659,2378,76,23,32,2384,125,2476,0,3640,2352,2351
31244,Ntome_NODE_8513_length_2411_cov_236,Nsylvestris_NODE_6079_length_2742_cov_155,93.66,2161,108,13,84,2236,2677,538,0,3205,2152,2139
31323,Ntome_NODE_8542_length_2407_cov_26,Nsylvestris_NODE_6383_length_2682_cov_110,89.203,2019,193,10,312,2325,372,2370,0,2497,2013,1998
31353,Ntome_NODE_8553_length_2406_cov_53,Nsylvestris_NODE_8416_length_2337_cov_65,89.104,670,38,8,279,939,2144,1501,0,800,660,643
31580,Ntome_NODE_8633_length_2394_cov_126,Nsylvestris_NODE_8893_length_2265_cov_49,97.071,2219,63,2,76,2293,2218,1,0,3736,2217,2217
31976,Ntome_NODE_8756_length_2377_cov_97,Nsylvestris_NODE_8768_length_2285_cov_10,96.435,2188,77,1,123,2309,98,2285,0,3607,2186,2187
31977,Ntome_NODE_8757_length_2377_cov_65,Nsylvestris_NODE_7706_length_2452_cov_78,95.298,2382,107,4,1,2377,67,2448,0,3773,2376,2381
32017,Ntome_NODE_8772_length_2374_cov_104,Nsylvestris_NODE_7456_length_2494_cov_226,95.487,2393,78,12,6,2374,90,2476,0,3794,2368,2386
32036,Ntome_NODE_8778_length_2373_cov_184,Nsylvestris_NODE_8510_length_2323_cov_142,91.942,2358,131,31,28,2361,1,2323,0,3247,2333,2322
32411,Ntome_NODE_8902_length_2353_cov_289,Nsylvestris_NODE_7838_length_2430_cov_207,94.418,2096,108,6,200,2291,290,2380,0,3214,2091,2090
32465,Ntome_NODE_8921_length_2351_cov_30,Nsylvestris_NODE_7042_length_2563_cov_31,95.389,2342,88,8,22,2351,2468,135,0,3709,2329,2333
32476,Ntome_NODE_8926_length_2350_cov_61,Nsylvestris_NODE_16271_length_1422_cov_104,91.176,782,36,11,782,1559,245,997,0,1031,777,752
32510,Ntome_NODE_8938_length_2347_cov_281,Nsylvestris_NODE_9145_length_2230_cov_203,95.86,2198,62,14,95,2289,2182,11,0,3528,2194,2171
32513,Ntome_NODE_8940_length_2347_cov_195,Nsylvestris_NODE_12095_length_1858_cov_217,92.677,1707,74,16,15,1694,1747,65,0,2412,1679,1682
32514,Ntome_NODE_8941_length_2347_cov_142,Nsylvestris_NODE_8308_length_2354_cov_136,93.533,2304,96,24,80,2345,2291,3,0,3380,2265,2288
32578,Ntome_NODE_8963_length_2344_cov_12,Nsylvestris_NODE_6710_length_2620_cov_53,94.062,2223,115,8,60,2266,2319,98,0,3358,2206,2221
32661,Ntome_NODE_8990_length_2340_cov_170,Nsylvestris_NODE_9736_length_2149_cov_81,94.517,2152,101,6,188,2328,2149,4,0,3304,2140,2145
32675,Ntome_NODE_8997_length_2339_cov_263,Nsylvestris_NODE_7881_length_2423_cov_225,96.898,2353,47,8,4,2338,2423,79,0,3917,2334,2344
32781,Ntome_NODE_9038_length_2332_cov_217,Nsylvestris_NODE_9592_length_2165_cov_209,96.388,2104,68,5,2,2098,56,2158,0,3458,2096,2102
32800,Ntome_NODE_9044_length_2331_cov_289,Nsylvestris_NODE_8828_length_2275_cov_193,95.149,2247,105,3,38,2283,3,2246,0,3542,2245,2243
32946,Ntome_NODE_9089_length_2325_cov_32,Nsylvestris_NODE_8803_length_2279_cov_69,95.386,1734,69,5,101,1830,2277,551,0,2748,1729,1726
33144,Ntome_NODE_9150_length_2318_cov_71,Nsylvestris_NODE_7678_length_2457_cov_94,94.895,2057,75,14,222,2265,2086,47,0,3190,2043,2039
33287,Ntome_NODE_9198_length_2308_cov_253,Nsylvestris_NODE_8782_length_2282_cov_141,96.251,2214,74,3,1,2205,23,2236,0,3620,2204,2213
33426,Ntome_NODE_9242_length_2303_cov_119,Nsylvestris_NODE_8635_length_2304_cov_28,94.228,2183,84,14,63,2228,10,2167,0,3295,2165,2157
33520,Ntome_NODE_9273_length_2300_cov_31,Nsylvestris_NODE_8847_length_2273_cov_24,95.679,2268,85,5,10,2266,8,2273,0,3633,2256,2265
33679,Ntome_NODE_9330_length_2291_cov_295,Nsylvestris_NODE_9777_length_2143_cov_231,95.2,2146,78,15,1,2124,1,2143,0,3369,2123,2142
33699,Ntome_NODE_9338_length_2291_cov_49,Nsylvestris_NODE_8906_length_2263_cov_90,97.098,2240,64,1,1,2239,21,2260,0,3775,2238,2239
33771,Ntome_NODE_9359_length_2288_cov_107,Nsylvestris_NODE_12233_length_1844_cov_143,92.071,1526,105,8,728,2249,193,1706,0,2134,1521,1513
33809,Ntome_NODE_9370_length_2286_cov_292,Nsylvestris_NODE_8341_length_2349_cov_221,96.792,2213,54,8,24,2224,2348,141,0,3677,2200,2207
33849,Ntome_NODE_9385_length_2284_cov_66,Nsylvestris_NODE_6817_length_2601_cov_33,96.295,2159,65,6,122,2279,2599,455,0,3530,2157,2144
33850,Ntome_NODE_9386_length_2283_cov_171,Nsylvestris_NODE_20795_length_1043_cov_210,88.901,919,61,20,1351,2245,906,5,0,1094,894,901
34043,Ntome_NODE_9451_length_2274_cov_281,Nsylvestris_NODE_10089_length_2104_cov_175,95.684,2039,83,5,12,2049,70,2104,0,3273,2037,2034
34133,Ntome_NODE_9482_length_2272_cov_18,Nsylvestris_NODE_8372_length_2345_cov_18,92.391,1945,121,17,312,2246,374,2301,0,2747,1934,1927
34199,Ntome_NODE_9503_length_2269_cov_217,Nsylvestris_NODE_15325_length_1520_cov_21,97.237,1520,37,2,315,1830,1,1519,0,2569,1515,1518
34269,Ntome_NODE_9525_length_2266_cov_286,Nsylvestris_NODE_10237_length_2083_cov_212,94.61,1985,84,3,60,2040,118,2083,0,3051,1980,1965
34351,Ntome_NODE_9555_length_2260_cov_126,Nsylvestris_NODE_9815_length_2138_cov_173,95.015,1986,77,16,45,2021,120,2092,0,3099,1976,1972
34553,Ntome_NODE_9621_length_2250_cov_264,Nsylvestris_NODE_9338_length_2202_cov_177,93.753,2241,96,12,13,2250,2202,3,0,3323,2237,2199
34559,Ntome_NODE_9626_length_2250_cov_11,Nsylvestris_NODE_34293_length_314_cov_2,90.123,324,18,11,325,645,313,1,8.43E-113,409,320,312
34974,Ntome_NODE_9769_length_2229_cov_147,Nsylvestris_NODE_9906_length_2127_cov_24,95.841,2140,62,10,42,2173,2124,4,0,3434,2131,2120
35023,Ntome_NODE_9783_length_2228_cov_45,Nsylvestris_NODE_9038_length_2246_cov_129,95.418,2008,64,12,217,2219,127,2111,0,3173,2002,1984
35096,Ntome_NODE_9809_length_2224_cov_70,Nsylvestris_NODE_9992_length_2117_cov_78,97.505,2084,52,0,14,2097,1,2084,0,3561,2083,2083
35122,Ntome_NODE_9819_length_2222_cov_239,Nsylvestris_NODE_600_length_5707_cov_34,92.469,239,12,2,1381,1614,5273,5036,3.98E-91,337,233,237
35191,Ntome_NODE_9842_length_2220_cov_23,Nsylvestris_NODE_10591_length_2039_cov_47,94.023,1673,96,4,550,2220,1755,85,0,2532,1670,1670
35206,Ntome_NODE_9847_length_2219_cov_38,Nsylvestris_NODE_34699_length_303_cov_3,87.981,208,18,3,985,1190,234,32,1.15E-61,239,205,202
35217,Ntome_NODE_9851_length_2218_cov_244,Nsylvestris_NODE_10135_length_2098_cov_204,94.857,2061,89,14,118,2169,2053,1,0,3203,2051,2052
35283,Ntome_NODE_9874_length_2216_cov_81,Nsylvestris_NODE_7711_length_2451_cov_96,96.798,2186,51,4,32,2216,2231,64,0,3631,2184,2167
35297,Ntome_NODE_9878_length_2215_cov_258,Nsylvestris_NODE_10461_length_2055_cov_82,94.105,1934,68,12,95,2022,2,1895,0,2898,1927,1893
35320,Ntome_NODE_9885_length_2215_cov_87,Nsylvestris_NODE_8392_length_2342_cov_97,93.579,2087,129,3,53,2135,2187,102,0,3107,2082,2085
35334,Ntome_NODE_9892_length_2214_cov_126,Nsylvestris_NODE_36782_length_256_cov_3,97.976,247,5,0,1036,1282,1,247,6.36E-119,429,246,246
35392,Ntome_NODE_9912_length_2211_cov_266,Nsylvestris_NODE_9897_length_2128_cov_159,94.062,2105,98,11,97,2177,18,2119,0,3169,2080,2101
35514,Ntome_NODE_9949_length_2206_cov_6,Nsylvestris_NODE_7931_length_2415_cov_20,95.188,2203,102,2,1,2203,198,2396,0,3478,2202,2198
35564,Ntome_NODE_9966_length_2204_cov_50,Nsylvestris_NODE_24819_length_782_cov_51,100,36,0,0,2003,2038,57,22,5.72E-10,67.6,35,35
35571,Ntome_NODE_9969_length_2203_cov_293,Nsylvestris_NODE_9193_length_2224_cov_222,95.758,2169,74,7,36,2203,40,2191,0,3480,2167,2151
35714,Ntome_NODE_10019_length_2197_cov_195,Nsylvestris_NODE_10931_length_1996_cov_184,95.278,1906,78,7,103,2003,1947,49,0,3011,1900,1898
35759,Ntome_NODE_10036_length_2195_cov_133,Nsylvestris_NODE_9097_length_2237_cov_142,95.618,2191,73,13,11,2195,50,2223,0,3493,2184,2173
