"","Query.seq.ID","Subject.seq.ID","X.ID","Alignment.length","X..mismatches","X..gap.openings","start.in.query","end.in.query","start.in.subject","end.in.subject","evalue","bitscore","match.length.query","match.length.subject"
"11659","Ntome_NODE_2790_length_3775_cov_52","Nsylvestris_NODE_22936_length_895_cov_29",81.818,110,20,0,2984,3093,411,520,1.63e-17,93.5,109,109
"11660","Ntome_NODE_2791_length_3774_cov_273","Nsylvestris_NODE_1536_length_4371_cov_182",94.692,3674,145,21,2,3664,4367,733,0,5659,3662,3634
"11666","Ntome_NODE_2793_length_3774_cov_124","Nsylvestris_NODE_5597_length_2841_cov_125",92.84,2849,151,17,119,2929,2841,8,0,4082,2810,2833
"11769","Ntome_NODE_2816_length_3766_cov_303","Nsylvestris_NODE_1661_length_4279_cov_229",96.307,3683,97,14,96,3766,4222,567,0,6011,3670,3655
"11919","Ntome_NODE_2853_length_3755_cov_60","Nsylvestris_NODE_2708_length_3701_cov_37",96.643,3724,81,11,49,3751,3701,1,0,6144,3702,3700
"11969","Ntome_NODE_2868_length_3750_cov_151","Nsylvestris_NODE_10882_length_2002_cov_215",95.014,1725,74,9,50,1764,1846,124,0,2699,1714,1722
"11976","Ntome_NODE_2870_length_3749_cov_250","Nsylvestris_NODE_2526_length_3780_cov_208",95.389,3687,109,21,50,3700,109,3770,0,5810,3650,3661
"12000","Ntome_NODE_2877_length_3747_cov_177","Nsylvestris_NODE_790_length_5256_cov_221",94.614,3602,138,29,11,3590,80,3647,0,5526,3579,3567
"12090","Ntome_NODE_2898_length_3737_cov_129","Nsylvestris_NODE_4083_length_3209_cov_107",94.073,3138,131,23,65,3160,3173,49,0,4713,3095,3124
"12091","Ntome_NODE_2899_length_3736_cov_295","Nsylvestris_NODE_22_length_11544_cov_169",96.757,3700,105,7,46,3736,17,3710,0,6154,3690,3693
"12140","Ntome_NODE_2911_length_3732_cov_164","Nsylvestris_NODE_2673_length_3714_cov_138",90.727,3688,220,53,47,3670,77,3706,0,4804,3623,3629
"12184","Ntome_NODE_2921_length_3728_cov_42","Nsylvestris_NODE_2424_length_3829_cov_166",95.975,3627,86,18,107,3728,49,3620,0,5834,3621,3571
"12269","Ntome_NODE_2943_length_3721_cov_155","Nsylvestris_NODE_1166_length_4738_cov_208",98.113,53,1,0,1,53,3161,3213,1.6e-17,93.5,52,52
"12270","Ntome_NODE_2944_length_3720_cov_136","Nsylvestris_NODE_3139_length_3531_cov_115",94.794,2593,122,6,736,3316,1,2592,0,4028,2580,2591
"12368","Ntome_NODE_2971_length_3711_cov_283","Nsylvestris_NODE_2845_length_3639_cov_205",96.415,3654,82,17,54,3691,19,3639,0,5976,3637,3620
"12396","Ntome_NODE_2979_length_3707_cov_280","Nsylvestris_NODE_2823_length_3651_cov_234",96.881,3495,83,10,54,3541,3526,51,0,5827,3487,3475
"12397","Ntome_NODE_2980_length_3706_cov_286","Nsylvestris_NODE_179_length_7502_cov_164",96.96,3586,93,5,19,3598,25,3600,0,6004,3579,3575
"12490","Ntome_NODE_3001_length_3699_cov_223","Nsylvestris_NODE_3552_length_3381_cov_228",98.18,3352,54,4,321,3666,3381,31,0,5845,3345,3350
"12491","Ntome_NODE_3002_length_3699_cov_132","Nsylvestris_NODE_2584_length_3753_cov_168",94.747,3617,133,20,67,3656,3587,1,0,5574,3589,3586
"12512","Ntome_NODE_3008_length_3696_cov_70","Nsylvestris_NODE_6796_length_2604_cov_162",95.872,654,20,6,31,680,2568,1918,0,1051,649,650
"12513","Ntome_NODE_3009_length_3696_cov_35","Nsylvestris_NODE_2688_length_3710_cov_68",96.145,3709,118,7,4,3695,1,3701,0,6034,3691,3700
"12577","Ntome_NODE_3025_length_3689_cov_260","Nsylvestris_NODE_2460_length_3809_cov_226",96.499,3656,88,12,46,3687,159,3788,0,6006,3641,3629
"12599","Ntome_NODE_3030_length_3687_cov_290","Nsylvestris_NODE_67_length_9106_cov_194",96.645,3636,101,3,1,3633,5401,9018,0,6019,3632,3617
"12663","Ntome_NODE_3046_length_3679_cov_162","Nsylvestris_NODE_2025_length_4037_cov_130",94.159,2585,105,14,1101,3679,218,2762,0,3895,2578,2544
"12718","Ntome_NODE_3061_length_3674_cov_66","Nsylvestris_NODE_3409_length_3434_cov_42",92.982,3420,171,26,113,3499,3396,13,0,4922,3386,3383
"12735","Ntome_NODE_3065_length_3672_cov_96","Nsylvestris_NODE_2999_length_3588_cov_69",98.161,3481,63,1,54,3533,3481,1,0,6072,3479,3480
"12747","Ntome_NODE_3068_length_3670_cov_238","Nsylvestris_NODE_25880_length_725_cov_5",84.828,145,11,7,2681,2815,280,137,2.59e-30,135,134,143
"12796","Ntome_NODE_3081_length_3664_cov_123","Nsylvestris_NODE_5096_length_2947_cov_67",89.655,58,6,0,3413,3470,213,156,5.71e-12,75,57,57
"12834","Ntome_NODE_3093_length_3660_cov_296","Nsylvestris_NODE_2654_length_3721_cov_230",97.765,3624,68,4,48,3660,3622,1,0,6231,3612,3621
"12944","Ntome_NODE_3119_length_3650_cov_176","Nsylvestris_NODE_5060_length_2958_cov_70",95.914,2692,97,7,65,2747,5,2692,0,4349,2682,2687
"13013","Ntome_NODE_3135_length_3645_cov_11","Nsylvestris_NODE_3169_length_3518_cov_171",96.346,3476,116,6,1,3466,24,3498,0,5705,3465,3474
"13024","Ntome_NODE_3138_length_3643_cov_49","Nsylvestris_NODE_2329_length_3881_cov_160",95.409,3659,118,18,9,3643,3673,41,0,5781,3634,3632
"13112","Ntome_NODE_3160_length_3634_cov_51","Nsylvestris_NODE_2929_length_3610_cov_54",95.116,3563,166,7,71,3632,3588,33,0,5609,3561,3555
"13163","Ntome_NODE_3175_length_3629_cov_205","Nsylvestris_NODE_3505_length_3399_cov_183",94.335,3248,145,21,9,3247,3352,135,0,4942,3238,3217
"13201","Ntome_NODE_3185_length_3626_cov_33","Nsylvestris_NODE_398_length_6281_cov_149",97.295,3512,92,1,23,3531,6281,2770,0,5956,3508,3511
"13244","Ntome_NODE_3195_length_3623_cov_69","Nsylvestris_NODE_3258_length_3487_cov_43",95.931,3441,120,7,19,3445,4,3438,0,5561,3426,3434
"13267","Ntome_NODE_3202_length_3621_cov_277","Nsylvestris_NODE_3370_length_3449_cov_198",97.521,3388,64,13,195,3579,3414,44,0,5773,3384,3370
"13281","Ntome_NODE_3207_length_3621_cov_135","Nsylvestris_NODE_836_length_5180_cov_82",77.238,659,108,19,2535,3155,2491,1837,3.01e-94,348,620,654
"13294","Ntome_NODE_3211_length_3618_cov_191","Nsylvestris_NODE_3081_length_3549_cov_195",96.492,3449,104,5,37,3481,3486,51,0,5683,3444,3435
"13338","Ntome_NODE_3222_length_3613_cov_39","Nsylvestris_NODE_4803_length_3021_cov_214",92.381,105,8,0,1,105,2702,2598,9.1e-35,150,104,104
"13394","Ntome_NODE_3239_length_3608_cov_20","Nsylvestris_NODE_534_length_5860_cov_52",95.687,3524,144,5,39,3555,50,3572,0,5659,3516,3522
"13477","Ntome_NODE_3262_length_3601_cov_213","Nsylvestris_NODE_4199_length_3176_cov_199",97.603,3004,52,8,613,3599,3055,55,0,5131,2986,3000
"13561","Ntome_NODE_3286_length_3592_cov_55","Nsylvestris_NODE_32055_length_392_cov_2",87.143,70,7,2,2296,2364,168,100,4.33e-13,78.7,68,68
"13594","Ntome_NODE_3293_length_3590_cov_84","Nsylvestris_NODE_3280_length_3481_cov_185",97.466,3433,63,10,50,3466,3447,23,0,5836,3416,3424
"13788","Ntome_NODE_3344_length_3570_cov_292","Nsylvestris_NODE_4308_length_3147_cov_234",97.098,3101,90,0,76,3176,47,3147,0,5228,3100,3100
"13789","Ntome_NODE_3345_length_3570_cov_243","Nsylvestris_NODE_3225_length_3498_cov_204",96.435,3478,76,18,47,3507,1,3447,0,5692,3460,3446
"13825","Ntome_NODE_3356_length_3566_cov_181","Nsylvestris_NODE_3545_length_3385_cov_168",97.408,3318,79,4,73,3385,1,3316,0,5644,3312,3315
"13842","Ntome_NODE_3360_length_3566_cov_65","Nsylvestris_NODE_2718_length_3697_cov_88",97.51,3494,80,3,77,3566,3526,36,0,5963,3489,3490
"13928","Ntome_NODE_3386_length_3555_cov_242","Nsylvestris_NODE_2522_length_3782_cov_186",95.886,3500,124,5,70,3555,3713,220,0,5648,3485,3493
"13977","Ntome_NODE_3398_length_3540_cov_213","Nsylvestris_NODE_9074_length_2242_cov_23",79.325,474,49,23,664,1126,858,423,6.51e-76,287,462,435
"14004","Ntome_NODE_3406_length_3545_cov_180","Nsylvestris_NODE_3033_length_3574_cov_154",97.603,3504,68,8,1,3499,3543,51,0,5991,3498,3492
"14021","Ntome_NODE_3410_length_3544_cov_232","Nsylvestris_NODE_661_length_5525_cov_176",96.509,3437,97,10,123,3544,47,3475,0,5661,3421,3428
"14063","Ntome_NODE_3421_length_3541_cov_266","Nsylvestris_NODE_2699_length_3705_cov_186",97.562,3527,69,6,1,3517,3520,1,0,6021,3516,3519
"14077","Ntome_NODE_3426_length_3539_cov_176","Nsylvestris_NODE_3670_length_3344_cov_147",97.428,3266,70,7,91,3356,3279,28,0,5553,3265,3251
"14182","Ntome_NODE_3454_length_3529_cov_223","Nsylvestris_NODE_3235_length_3496_cov_32",97.231,3214,85,2,192,3402,3476,264,0,5439,3210,3212
"14243","Ntome_NODE_3473_length_3524_cov_285","Nsylvestris_NODE_3365_length_3451_cov_123",95.025,3457,152,9,47,3489,1,3451,0,5413,3442,3450
"14367","Ntome_NODE_3502_length_3516_cov_177","Nsylvestris_NODE_3111_length_3539_cov_191",96.365,3466,98,8,1,3466,6,3443,0,5677,3465,3437
"14525","Ntome_NODE_3546_length_3502_cov_83","Nsylvestris_NODE_14234_length_1625_cov_218",95.313,64,3,0,1,64,1430,1493,2.5e-20,102,63,63
"14597","Ntome_NODE_3566_length_3495_cov_96","Nsylvestris_NODE_1206_length_4699_cov_133",96.612,3424,87,14,1,3410,60,3468,0,5653,3409,3408
"14712","Ntome_NODE_3598_length_3485_cov_206","Nsylvestris_NODE_2755_length_3681_cov_72",97.539,3210,66,2,235,3444,485,3681,0,5478,3209,3196
"14872","Ntome_NODE_3638_length_3471_cov_110","Nsylvestris_NODE_3752_length_3318_cov_153",97.088,3056,77,3,54,3104,3049,1,0,5140,3050,3048
"14920","Ntome_NODE_3652_length_3469_cov_192","Nsylvestris_NODE_346_length_6486_cov_74",95.047,2665,124,4,809,3468,4850,2189,0,4183,2659,2661
"14951","Ntome_NODE_3662_length_3466_cov_240","Nsylvestris_NODE_2790_length_3666_cov_158",97.349,3470,85,3,1,3466,3579,113,0,5891,3465,3466
"14955","Ntome_NODE_3664_length_3466_cov_92","Nsylvestris_NODE_4947_length_2987_cov_37",89.48,2386,182,27,48,2392,4,2361,0,2952,2344,2357
"14968","Ntome_NODE_3669_length_3459_cov_75","Nsylvestris_NODE_735_length_5379_cov_128",96.115,489,15,2,95,579,662,174,0,795,484,488
"14993","Ntome_NODE_3677_length_3459_cov_45","Nsylvestris_NODE_31890_length_399_cov_2",85.586,111,16,0,2137,2247,25,135,8.83e-25,117,110,110
"15003","Ntome_NODE_3680_length_3457_cov_241","Nsylvestris_NODE_2972_length_3597_cov_185",88.78,3458,251,50,2,3425,115,3469,0,4109,3423,3354
"15133","Ntome_NODE_3716_length_3445_cov_78","Nsylvestris_NODE_2651_length_3722_cov_83",97.667,3300,72,3,50,3346,236,3533,0,5662,3296,3297
"15211","Ntome_NODE_3734_length_3439_cov_91","Nsylvestris_NODE_1941_length_4091_cov_102",95.692,3180,104,7,67,3239,1,3154,0,5083,3172,3153
"15212","Ntome_NODE_3735_length_3439_cov_50","Nsylvestris_NODE_4074_length_3212_cov_21",87.705,122,11,4,3295,3414,3076,3195,1.87e-31,139,119,119
"15213","Ntome_NODE_3736_length_3439_cov_26","Nsylvestris_NODE_3480_length_3408_cov_17",95.602,3320,138,7,124,3437,90,3407,0,5315,3313,3317
"15236","Ntome_NODE_3742_length_3437_cov_101","Nsylvestris_NODE_14752_length_1574_cov_191",96.704,1062,34,1,529,1590,6,1066,0,1766,1061,1060
"15243","Ntome_NODE_3745_length_3436_cov_222","Nsylvestris_NODE_3423_length_3428_cov_231",97.816,3389,68,4,49,3432,40,3427,0,5843,3383,3387
"15326","Ntome_NODE_3768_length_3430_cov_269","Nsylvestris_NODE_2033_length_4032_cov_229",96.081,3292,109,5,94,3385,4032,761,0,5347,3291,3271
"15338","Ntome_NODE_3770_length_3430_cov_60","Nsylvestris_NODE_7600_length_2469_cov_40",90.534,1067,95,6,2241,3303,2466,1402,0,1406,1062,1064
"15376","Ntome_NODE_3780_length_3427_cov_29","Nsylvestris_NODE_3565_length_3378_cov_116",94.321,3381,135,15,52,3423,3333,1,0,5127,3371,3332
"15396","Ntome_NODE_3787_length_3424_cov_291","Nsylvestris_NODE_1242_length_4655_cov_128",96.787,3424,110,0,1,3424,3499,76,0,5714,3423,3423
"15415","Ntome_NODE_3794_length_3421_cov_285","Nsylvestris_NODE_3348_length_3456_cov_216",94.202,3415,156,18,11,3420,14,3391,0,5171,3409,3377
"15439","Ntome_NODE_3802_length_3420_cov_259","Nsylvestris_NODE_293_length_6765_cov_138",97.032,3369,80,9,52,3420,6759,3411,0,5650,3368,3348
"15466","Ntome_NODE_3808_length_3418_cov_198","Nsylvestris_NODE_239_length_7063_cov_138",96.261,2300,59,9,275,2573,4387,6660,0,3746,2298,2273
"15484","Ntome_NODE_3813_length_3415_cov_241","Nsylvestris_NODE_3498_length_3402_cov_221",96.505,3376,91,16,1,3363,39,3400,0,5555,3362,3361
"15556","Ntome_NODE_3832_length_3414_cov_81","Nsylvestris_NODE_19293_length_1161_cov_120",98.182,55,1,0,3360,3414,220,166,1.14e-18,97.1,54,54
"15601","Ntome_NODE_3847_length_3405_cov_253","Nsylvestris_NODE_3869_length_3277_cov_192",94.621,3309,94,19,102,3367,3273,6,0,5048,3265,3267
"15638","Ntome_NODE_3856_length_3402_cov_309","Nsylvestris_NODE_3616_length_3360_cov_171",94.778,3313,160,1,28,3340,25,3324,0,5147,3312,3299
"15664","Ntome_NODE_3864_length_3400_cov_92","Nsylvestris_NODE_3536_length_3387_cov_181",94.847,3377,148,8,38,3396,1,3369,0,5249,3358,3368
"15700","Ntome_NODE_3875_length_3395_cov_278","Nsylvestris_NODE_2190_length_3940_cov_200",96.163,3362,94,7,1,3351,71,3408,0,5461,3350,3337
"15731","Ntome_NODE_3883_length_3393_cov_141","Nsylvestris_NODE_3936_length_3256_cov_141",96.838,3036,77,5,183,3203,3211,180,0,5057,3020,3031
"15866","Ntome_NODE_3921_length_3380_cov_282","Nsylvestris_NODE_3856_length_3282_cov_181",96.068,3128,97,9,50,3165,3114,1,0,5072,3115,3113
"15876","Ntome_NODE_3925_length_3379_cov_294","Nsylvestris_NODE_202_length_7334_cov_199",97.449,3214,76,5,100,3311,7236,4027,0,5476,3211,3209
"15926","Ntome_NODE_3940_length_3375_cov_76","Nsylvestris_NODE_3129_length_3534_cov_114",94.92,3366,129,20,3,3352,3525,186,0,5230,3349,3339
"15931","Ntome_NODE_3942_length_3375_cov_34","Nsylvestris_NODE_5980_length_2765_cov_72",95.838,2571,101,4,1,2567,2685,117,0,4150,2566,2568
"15951","Ntome_NODE_3948_length_3374_cov_38","Nsylvestris_NODE_3448_length_3421_cov_23",94.844,3375,146,7,15,3374,55,3416,0,5243,3359,3361
"16104","Ntome_NODE_3991_length_3355_cov_14","Nsylvestris_NODE_1946_length_4089_cov_12",82.966,681,111,5,2531,3209,2434,1757,3.22e-173,610,678,677
"16109","Ntome_NODE_3993_length_3353_cov_269","Nsylvestris_NODE_4036_length_3221_cov_203",96.535,3059,67,13,271,3294,52,3106,0,5025,3023,3054
"16129","Ntome_NODE_3999_length_3352_cov_212","Nsylvestris_NODE_1282_length_4612_cov_151",91.313,2567,124,35,629,3159,3835,1332,0,3413,2530,2503
"16138","Ntome_NODE_4002_length_3351_cov_258","Nsylvestris_NODE_4876_length_3001_cov_183",97.914,2924,61,0,90,3013,70,2993,0,5062,2923,2923
"16240","Ntome_NODE_4028_length_3341_cov_287","Nsylvestris_NODE_4105_length_3201_cov_223",93.827,3159,140,26,140,3249,3201,49,0,4702,3109,3152
"16280","Ntome_NODE_4039_length_3337_cov_292","Nsylvestris_NODE_4006_length_3231_cov_233",97.321,3173,73,9,172,3337,53,3220,0,5378,3165,3167
"16337","Ntome_NODE_4055_length_3333_cov_129","Nsylvestris_NODE_19453_length_1148_cov_27",89.758,908,62,8,2312,3212,8,891,0,1133,900,883
"16361","Ntome_NODE_4061_length_3331_cov_262","Nsylvestris_NODE_4603_length_3072_cov_226",96.343,2707,80,7,64,2763,2850,156,0,4433,2699,2694
"16463","Ntome_NODE_4087_length_3324_cov_35","Nsylvestris_NODE_15982_length_1451_cov_15",83.933,1500,182,32,151,1641,2,1451,0,1380,1490,1449
"16482","Ntome_NODE_4094_length_3322_cov_203","Nsylvestris_NODE_24113_length_824_cov_208",95.034,443,16,1,51,493,41,477,0,691,442,436
"16504","Ntome_NODE_4101_length_3321_cov_76","Nsylvestris_NODE_3404_length_3435_cov_110",93.279,3288,187,16,19,3283,3416,140,0,4817,3264,3276
"16626","Ntome_NODE_4135_length_3311_cov_231","Nsylvestris_NODE_6445_length_2670_cov_217",96.43,2549,75,7,1,2547,29,2563,0,4189,2546,2534
"16694","Ntome_NODE_4154_length_3306_cov_274","Nsylvestris_NODE_622_length_5651_cov_203",95.501,3045,106,10,30,3067,5639,2619,0,4835,3037,3020
"16712","Ntome_NODE_4160_length_3305_cov_210","Nsylvestris_NODE_3483_length_3406_cov_194",95.984,3237,115,13,54,3288,3261,38,0,5243,3234,3223
"16767","Ntome_NODE_4176_length_3302_cov_153","Nsylvestris_NODE_3520_length_3393_cov_118",96.64,3244,88,9,15,3244,3391,155,0,5367,3229,3236
"16788","Ntome_NODE_4181_length_3301_cov_161","Nsylvestris_NODE_4095_length_3204_cov_107",95.253,3202,118,17,115,3288,3196,1,0,5040,3173,3195
"16808","Ntome_NODE_4186_length_3300_cov_252","Nsylvestris_NODE_3959_length_3246_cov_183",95.278,3198,137,7,35,3221,1,3195,0,5057,3186,3194
"16860","Ntome_NODE_4200_length_3295_cov_70","Nsylvestris_NODE_30_length_10263_cov_164",74.345,1602,304,63,1319,2851,1197,2760,6.9e-165,582,1532,1563
"17067","Ntome_NODE_4259_length_3275_cov_37","Nsylvestris_NODE_6970_length_2574_cov_110",98.113,53,1,0,3221,3273,395,343,1.41e-17,93.5,52,52
"17068","Ntome_NODE_4260_length_3274_cov_215","Nsylvestris_NODE_3609_length_3361_cov_218",95.626,3269,131,6,7,3266,89,3354,0,5234,3259,3265
"17069","Ntome_NODE_4261_length_3274_cov_92","Nsylvestris_NODE_3295_length_3476_cov_65",96,2275,76,9,115,2379,75,2344,0,3683,2264,2269
"17070","Ntome_NODE_4262_length_3273_cov_206","Nsylvestris_NODE_4558_length_3083_cov_185",96.511,3038,76,12,52,3086,3011,1,0,4996,3034,3010
"17093","Ntome_NODE_4268_length_3272_cov_34","Nsylvestris_NODE_12459_length_1821_cov_28",95.677,1573,68,0,463,2035,94,1666,0,2529,1572,1572
"17178","Ntome_NODE_4293_length_3263_cov_89","Nsylvestris_NODE_3110_length_3539_cov_211",97.294,739,20,0,2477,3215,2560,3298,0,1254,738,738
"17186","Ntome_NODE_4296_length_3262_cov_288","Nsylvestris_NODE_3998_length_3233_cov_210",94.678,3063,131,12,1,3042,174,3225,0,4724,3041,3051
"17195","Ntome_NODE_4300_length_3261_cov_38","Nsylvestris_NODE_4858_length_3006_cov_16",95.148,2906,128,12,364,3259,45,2947,0,4573,2895,2902
"17264","Ntome_NODE_4317_length_3256_cov_116","Nsylvestris_NODE_6711_length_2620_cov_28",95.25,2463,107,2,743,3205,2620,168,0,3892,2462,2452
"17265","Ntome_NODE_4318_length_3256_cov_87","Nsylvestris_NODE_3772_length_3312_cov_63",92.885,3289,165,15,1,3246,3265,3,0,4713,3245,3262
"17266","Ntome_NODE_4319_length_3255_cov_289","Nsylvestris_NODE_4760_length_3031_cov_150",96.701,2971,79,3,33,3003,28,2979,0,4926,2970,2951
"17365","Ntome_NODE_4346_length_3251_cov_16","Nsylvestris_NODE_2819_length_3654_cov_52",97.919,3219,65,2,35,3251,3267,49,0,5572,3216,3218
"17410","Ntome_NODE_4360_length_3248_cov_90","Nsylvestris_NODE_3604_length_3364_cov_74",95.075,3147,129,9,111,3248,3220,91,0,4929,3137,3129
"17473","Ntome_NODE_4380_length_3243_cov_274","Nsylvestris_NODE_4365_length_3135_cov_215",96.741,3099,77,6,12,3107,9,3086,0,5142,3095,3077
"17511","Ntome_NODE_4391_length_3240_cov_138","Nsylvestris_NODE_3292_length_3478_cov_160",97.056,3193,90,3,44,3233,3426,235,0,5373,3189,3191
"17536","Ntome_NODE_4399_length_3239_cov_104","Nsylvestris_NODE_4145_length_3190_cov_135",96.305,3004,99,6,56,3059,3046,55,0,4922,3003,2991
"17581","Ntome_NODE_4414_length_3234_cov_164","Nsylvestris_NODE_4180_length_3181_cov_174",97.585,3106,66,7,132,3232,53,3154,0,5312,3100,3101
"17582","Ntome_NODE_4415_length_3234_cov_105","Nsylvestris_NODE_3321_length_3468_cov_119",95.424,3147,132,12,58,3197,3174,33,0,5003,3139,3141
"17595","Ntome_NODE_4419_length_3232_cov_32","Nsylvestris_NODE_24535_length_799_cov_15",95.115,737,31,3,2496,3232,735,4,0,1157,736,731
"17596","Ntome_NODE_4420_length_3231_cov_225","Nsylvestris_NODE_1231_length_4670_cov_207",95.897,3022,111,5,145,3161,4619,1606,0,4881,3016,3013
"17614","Ntome_NODE_4424_length_3229_cov_271","Nsylvestris_NODE_4276_length_3156_cov_223",95.788,3158,105,12,53,3197,3156,14,0,5070,3144,3142
"17636","Ntome_NODE_4430_length_3227_cov_156","Nsylvestris_NODE_4604_length_3072_cov_118",96.721,3019,95,3,160,3178,1,3015,0,5024,3018,3014
"17919","Ntome_NODE_4506_length_3208_cov_19","Nsylvestris_NODE_1877_length_4132_cov_87",98.077,52,1,0,3060,3111,539,590,4.96e-17,91.6,51,51
"17928","Ntome_NODE_4510_length_3207_cov_134","Nsylvestris_NODE_4659_length_3055_cov_57",94.53,2907,118,14,279,3166,2885,1,0,4449,2887,2884
"17999","Ntome_NODE_4531_length_3201_cov_292","Nsylvestris_NODE_4480_length_3103_cov_226",97.348,3054,56,15,152,3192,3044,3,0,5168,3040,3041
"18010","Ntome_NODE_4534_length_3201_cov_155","Nsylvestris_NODE_4313_length_3146_cov_236",93.763,2966,135,21,49,2985,202,3146,0,4407,2936,2944
"18058","Ntome_NODE_4546_length_3198_cov_69","Nsylvestris_NODE_4123_length_3195_cov_127",87.879,66,8,0,1638,1703,925,990,3.85e-13,78.7,65,65
"18075","Ntome_NODE_4550_length_3197_cov_179","Nsylvestris_NODE_28349_length_612_cov_10",75.802,343,74,8,2094,2433,276,612,2.87e-39,165,339,336
"18104","Ntome_NODE_4560_length_3194_cov_132","Nsylvestris_NODE_17685_length_1295_cov_210",98.333,60,0,1,3136,3194,313,254,6.35e-21,104,58,59
"18136","Ntome_NODE_4573_length_3189_cov_33","Nsylvestris_NODE_5451_length_2873_cov_45",96.741,2792,90,1,381,3172,1,2791,0,4650,2791,2790
"18141","Ntome_NODE_4575_length_3187_cov_78","Nsylvestris_NODE_4489_length_3103_cov_20",90.886,3127,203,34,27,3095,3103,1,0,4120,3068,3102
"18145","Ntome_NODE_4577_length_3187_cov_17","Nsylvestris_NODE_2444_length_3820_cov_223",98.182,55,1,0,1,55,1076,1130,1.06e-18,97.1,54,54
"18174","Ntome_NODE_4587_length_3185_cov_86","Nsylvestris_NODE_3256_length_3487_cov_203",96.321,3044,101,4,47,3089,316,3349,0,4990,3042,3033
"18243","Ntome_NODE_4606_length_3181_cov_254","Nsylvestris_NODE_6877_length_2588_cov_231",95.875,2570,76,10,498,3061,3,2548,0,4132,2563,2545
"18257","Ntome_NODE_4611_length_3181_cov_76","Nsylvestris_NODE_3731_length_3326_cov_51",95.467,2934,124,9,43,2971,3326,397,0,4673,2928,2929
"18296","Ntome_NODE_4625_length_3178_cov_303","Nsylvestris_NODE_304_length_6709_cov_224",97.236,3075,68,4,107,3178,6660,3600,0,5192,3071,3060
"18311","Ntome_NODE_4630_length_3176_cov_295","Nsylvestris_NODE_3576_length_3372_cov_210",94.073,3037,140,10,43,3077,3069,71,0,4575,3034,2998
"18440","Ntome_NODE_4668_length_3166_cov_187","Nsylvestris_NODE_744_length_5355_cov_157",94.375,1991,102,6,310,2297,3268,5251,0,3048,1987,1983
"18452","Ntome_NODE_4672_length_3165_cov_76","Nsylvestris_NODE_9020_length_2248_cov_17",81.677,1610,268,22,1569,3165,229,1824,0,1314,1596,1595
"18471","Ntome_NODE_4678_length_3163_cov_294","Nsylvestris_NODE_4555_length_3084_cov_230",95.711,3031,77,14,39,3032,29,3043,0,4828,2993,3014
"18475","Ntome_NODE_4680_length_3163_cov_184","Nsylvestris_NODE_1354_length_4540_cov_191",98.286,3150,53,1,14,3163,17,3165,0,5517,3149,3148
